Date,Step,Close_pred,Change_pred,Return_pred,Open_pred,High_pred,Low_pred,Volume_pred,TradingValue_pred,MarketCap_pred,SharesOutstanding_pred,MA_20_pred,Volatility_20_pred,Close_MA20_Ratio_pred,Close_actual
2025-06-12,25,55634.975832824945,-0.8887225230748079,0.027083726985488634,55641.14271786917,56389.74927063788,55079.310193885205,17855429.749929905,1000434034606.8033,329458345497833.6,5919412239.8650675,55444.350092036606,0.024924291996322213,1.0030929858163442,58300
2025-06-13,26,55633.541471384524,-1.310666299996587,0.026515344518382385,55640.04774094778,56389.0896534501,55077.45021905858,17866479.06282978,1001095137690.0355,329448939261729.9,5919402823.751028,55445.6130156274,0.024975156320351542,1.0030488887521094,57200
2025-06-16,27,55631.707621458394,-1.7087052772223252,0.025982559969341745,55638.531990882584,56388.000793887084,55075.206579325335,17877238.517153576,1001730912321.071,329437149630780.0,5919393218.080668,55446.52115425146,0.0250241216598099,1.003004125355752,58100
2025-06-17,28,55629.496643340724,-2.084422934931748,0.025482675971042725,55636.61924875908,56386.505992078586,55072.60120834431,17887701.800897688,1002341361225.4515,329423109734031.56,5919383424.348465,55447.07656729848,0.025071269048750375,1.0029590225356368,59800
2025-06-18,29,55626.929451126794,-2.4392619757638094,0.025013266732774788,55634.331712147556,56384.62708428892,55069.654586902674,17897864.698036402,1002926595726.9951,329406944131676.06,5919373444.536098,55447.28263030143,0.025116675421708787,1.0029138609165882,59200
2025-06-19,30,55624.02563865446,-2.7745398423304657,0.024572145754911758,55631.690138639344,56382.384570664275,55066.38587133605,17907724.90154713,1003486825477.2068,329388769555717.75,5919363281.016718,55447.143837021664,0.025160413884354454,1.0028688805376733,59500
2025-06-20,31,55620.80359173154,-3.0914623554075824,0.024157337552128105,55628.71397303007,56379.79772777542,55062.81300820777,17917281.798115935,1004022346324.7716,329368695570293.3,5919352936.4744625,55446.66562527306,0.025202553963704966,1.0028242858543885,58000
2025-06-23,32,55617.28058829109,-3.3911356969959563,0.023767052931942822,55625.42146024555,56376.88470831308,55058.95283673653,17926536.248778604,1004533527844.6316,329346825161364.6,5919342413.836854,55445.85422369101,0.025243161838358577,1.002780250131905,60500
2025-06-24,33,55613.47288792654,-3.6745769413427247,0.023399667402163035,55621.82974582276,56373.66262981458,55054.82118035296,17935490.378880862,1005020801367.1715,329323255264316.75,5919331716.218117,55444.71651700059,0.02528230054983019,1.0027369193051583,61300
2025-06-25,34,55609.39581208315,-3.9427233154211656,0.02305370231742655,55617.9549655131,56370.14765394617,55050.43292863783,17944147.384153094,1005484648936.7074,329298077236931.7,5919320846.871726,55443.25992763768,0.025320030196374233,1.0026944153719708,61300
2025-06-26,35,55605.06381602529,-4.1964403493067515,0.022727808415238828,55613.812325364794,56366.355057599125,55045.80211076432,17952511.355762668,1005925593382.7747,329271377284267.1,5919309809.150779,55441.492311835034,0.025356408110777356,1.0026528393769913,60800
2025-06-27,36,55600.49055355873,-4.436529057426771,0.02242075143177005,55609.41617346008,56362.29929685031,55040.94196144153,17960587.124928545,1006344189545.3303,329243236841141.9,5919298606.4749775,55439.42186850999,0.02539148902359044,1.0026122740368961,59800
2025-06-30,37,55595.68893536384,-4.6637322740598,0.02213139952511718,55604.78006432615,56357.99406467518,55035.86498023873,17968380.126413364,1006741016615.5063,329213732917207.0,5919287242.303215,55437.05705948572,0.025425325213194853,1.002572786050875,60200
2025-07-01,38,55590.67118168733,-4.878740250529145,0.02185871226837582,55599.91681690466,56353.452343169294,55030.5829850648,17975896.279555112,1007116671512.5977,329182938408949.06,5919275720.110892,55434.40653974924,0.02545796664399353,1.0025344281348603,60800
2025-07-02,39,55585.448870045344,-5.082195607769801,0.02160173100548043,55594.83856684784,56348.686450927045,55025.10716048184,17983141.88521429,1007471763199.9099,329150922382422.7,5919264043.371233,55431.47909659907,0.025489461093901752,1.0024972408130828,63800
2025-07-03,40,55580.032978508694,-5.274697725570764,0.0213595703902759,55589.556813809744,56343.70808613698,55019.44810144814,17990123.536940254,1007806907837.3185,329117750330031.56,5919252215.539979,55428.283596667316,0.02551985427219645,1.0024612539963245,63300
2025-07-04,41,55574.43392506873,-5.456806639219845,0.02113141095321724,55584.08246431391,56338.52836587824,55013.61585301168,17996848.044708632,1008122724671.2352,329083484404260.94,5919240240.042936,55424.82893991665,0.025549189928671896,1.0024264883725469,61700
2025-07-07,42,55568.66160352039,-5.629046504952125,0.020916492560992716,55578.42587070451,56333.15786203925,55007.6199464103,18003322.369691964,1008419832569.3148,329048183630904.5,5919228120.265919,55421.12401981486,0.025577509954946936,1.0023929566323804,61400
2025-07-08,43,55562.7254162445,-5.79190868754166,0.020714108652601117,55572.596866623324,56327.60663422635,55001.46943197862,18009553.56866296,1008698847115.6096,329011904104013.7,5919215859.546717,55417.177688979726,0.025604854478675707,1.0023606645491665,60400
2025-07-09,44,55556.6343042245,-5.945854516371529,0.020523601151206893,55566.604799398745,56321.88425998321,54995.172909211615,18015548.746778227,1008960378190.9353,328974699164525.8,5919203461.168762,55412.9987296666,0.02563126195133006,1.00232961193082,61000
2025-07-10,45,55550.39677459141,-6.091317750381375,0.02034435596449338,55560.45855968494,56315.99986260284,54988.73855429211,18021315.01763187,1009205027971.8657,328936619564288.8,5919190928.356222,55408.59582854126,0.025656769230147272,1.0022997934586522,62600
2025-07-11,46,55544.02092595573,-6.228706786821231,0.020175798998403032,55554.166608646934,56309.96213677917,54982.174145352124,18026859.469604187,1009433389290.0388,328897713616995.8,5919178264.270281,55403.97755524314,0.025681411654770805,1.002271199426459,62500
2025-07-14,47,55537.51447175344,-6.358406644508509,0.020017392618798684,55547.737002951595,56303.77937231616,54975.487085704925,18032189.1376516,1009646044300.8708,328858027337360.75,5919165472.006426,55399.152344298884,0.0257052231190534,1.0022438163915572,63700
2025-07-15,48,55530.88476180675,-6.480780748061516,0.0198686325047947,55541.17741779219,56297.45947608587,54968.68442525645,18037310.979795042,1009843563417.4855,328817604569711.3,5919152554.59256,55394.12847999543,0.02572823613844067,1.0022176277480466,64700
2025-07-16,49,55524.138802276255,-6.596172536438839,0.01972904484467505,55534.49516814741,56291.009992405336,54961.772880280056,18042231.857660167,1010026504471.5612,328776487107037.6,5919139514.987805,55388.91408386476,0.025750481913308018,1.002192614231341,66700
2025-07-17,50,55517.283274160895,-6.704906915960496,0.019598183832123802,55527.697228451296,56284.43812198196,54954.75885171672,18046958.520508785,1010195412067.9928,328734714801416.1,5919126356.081881,55383.51710447127,0.025771990388584052,1.0021687543619378,67100
2025-07-18,51,55510.32455048427,-6.807291575597024,0.01947562942586507,55520.79025083021,56277.7507395605,54947.64844214413,18051497.59227477,1010350817104.7161,328692325666623.1,5919113080.694946,55377.94530922686,0.025792790309958683,1.0021460248354437,67800
2025-07-21,52,55503.26871228966,-6.90361818001335,0.019360985340778774,55513.78058204451,56270.954410389604,54940.44747154154,18055855.56118448,1010493236433.1462,328649355973662.0,5919099691.577838,55372.206277989,0.025812909276943248,1.002124400865054,66000
2025-07-22,53,55496.121563553104,-6.994163453916823,0.01925387724274771,55506.674279257,56264.05540561313,54933.161491963074,18060038.771595318,1010623172637.8123,328605840339846.6,5919086191.412612,55366.307398224344,0.02583237379302292,1.0021038564819529,66400
2025-07-23,54,55488.88864511127,-7.079190169667395,0.01915395112300459,55499.47712473625,56257.05971667965,54925.79580121906,18064053.417738155,1010741113916.9923,328561811812014.4,5919072582.813348,55360.25586154428,0.025851209313117723,1.0020843647984614,66000
2025-07-24,55,55481.57524769055,-7.158948048584701,0.019060871830982994,55492.19463959086,56249.973068853855,54918.35545565461,18067905.539090004,1010847534048.5406,328517301944379.6,5919058868.327151,55354.058661440286,0.025869440288547277,1.0020658982382087,65900
2025-07-25,56,55474.18642411453,-7.23367458515693,0.01897432174724496,55484.83209662019,56242.800933904575,54910.84528210448,18071601.017139994,1010942892427.2946,328472340871485.1,5919045050.43532,55347.722592066,0.025887090209675744,1.0020484287370952,70400
2025-07-28,57,55466.72700075888,-7.3035958022460115,0.018893999580538275,55477.3945323579,56235.54854203658,54903.269889094896,18075145.573344484,1011027634162.4133,328426957376659.5,5919031131.554631,55341.25424792997,0.025904181646396823,1.0020319279183993,70600
2025-07-29,58,55459.20158831532,-7.368926944432399,0.018819619274917206,55469.88675837608,56228.22089312612,54895.63367735561,18078544.768094026,1011102190224.5997,328381178956348.4,5919017114.038729,55334.66002437791,0.025920736286604053,1.0020163672449793,72600
2025-07-30,59,55451.61459192023,-7.429873115793459,0.018750909014713223,55462.31337191109,56220.82276731447,54887.94084969871,18081804.00053908,1011166977634.5564,328335031880648.6,5919003000.179575,55327.94611875716,0.025936774972778427,1.0020017181511993,71400
2025-07-31,60,55443.97022069781,-7.4866298676900875,0.01868761031660351,55454.67876586583,56213.35873500832,54880.19542031518,18084928.5091413,1011222399685.2361,328288541250341.9,5918988792.208954,55321.118532167675,0.025952317736813918,1.001987952156902,68900
2025-08-01,61,55436.272496762576,-7.5393837414829115,0.018629477199391505,55446.98713823703,56205.83316633081,54872.40122353465,18087923.37283643,1011268846191.584,328241731050695.8,5918974492.300009,55314.18307171497,0.025967383833190992,1.0019750409654915,69700
2025-08-04,62,55428.52526372194,-7.588312770563771,0.01857627542317863,55439.24250101224,56198.250240063484,54864.561922089735,18090793.512708567,1011306693762.2018,328194624202273.6,5918960102.568792,55307.145353189655,0.025981991770598886,1.0019629565479582,69900
2025-08-05,63,55420.73219471529,-7.633586945562566,0.0185277817907202,55431.448688575794,56190.61395211476,54856.68101492187,18093543.694091097,1011336306088.3606,328147242608971.7,5918945625.075826,55300.010804107056,0.025996159342099402,1.0019516712144658,68800
2025-08-06,64,55412.89680002316,-7.6753686461812585,0.01848378350453476,55423.60936566032,56182.92812354834,54848.761844562556,18096178.529018484,1011358034246.2397,328099607203482.5,5918931061.827651,55292.78466704778,0.026009903653917116,1.0019411576749526,70500
2025-08-07,65,55405.02243427624,-7.713813042745588,0.018444077574105208,55415.72803487559,56175.196408200776,54840.80760411996,18098702.478966504,1011372217009.0645,328051737990363.9,5918916414.778377,55285.4720032471,0.02602324115293464,1.001931389090018,71800
2025-08-08,66,55397.11230329183,-7.749068470181246,0.01840847026820362,55407.808043844896,56167.42229991593,54832.821343898984,18101119.85782434,1011379181166.1562,328003654086877.9,5918901685.831198,55278.07769638692,0.026036187652965247,1.0019223391132435,71000
2025-08-11,67,55389.16947056293,-7.781276776866061,0.01837677660794673,55399.85259197542,56159.60913942094,54824.80597767961,18103434.835050642,1011379241846.3933,327955373761748.75,5918886876.839901,55270.606456549656,0.026048758359869945,1.0019139819259544,71100
2025-08-12,68,55381.19686342219,-7.810573650581556,0.0183488198966224,55391.86473688702,56151.76012086639,54816.764288676335,18105651.438973755,1011372702844.0455,327906914471976.75,5918871989.610333,55263.062824298046,0.02606096789558105,1.0019062922653261,71900
2025-08-13,69,55373.197278902335,-7.837088923454349,0.018324431282880718,55383.84740052206,56143.87829805177,54808.698935199995,18107773.5601986,1011359856945.0621,327858292897831.9,5918857025.90185,55255.451174849455,0.02607283032109,1.0018992454466331,71600
2025-08-14,70,55365.173389311356,-7.860946857703961,0.01830344935417742,55375.803374956056,56135.96659035508,54800.6124560404,18109804.95509182,1011340986252.4492,327809524976143.0,5918841987.42872,55247.77572231676,0.026084359158452995,1.0018928173803539,70000
2025-08-18,71,55357.12774754071,-7.882266413737309,0.01828571975773392,55367.73532792846,56128.02778838445,54792.507275588025,18111749.249317084,1011316362509.3188,327760625931986.5,5918826875.861508,55240.040523991665,0.02609556741186452,1.0018869845847647,70000
2025-08-19,72,55349.06279212219,-7.901161502044776,0.018271094846561736,55359.64580811021,56120.06455936795,54784.38570871017,18113609.94139968,1011286247418.6361,327711610308871.2,5918811692.828408,55232.249484649205,0.026106467587845333,1.001881724194585,70500
2025-08-20,73,55340.98085204841,-7.917741220141149,0.0182594333483914,55351.5372501241,56112.07945229647,54776.24996539674,18115390.406300623,1011250892958.7852,327662491997508.8,5918796439.916553,55224.40636085485,0.02611707171458863,1.001877013966173,70600
2025-08-21,74,55332.8841513707,-7.932110075727518,0.018250600055548124,55343.411979332166,56104.07490283367,54768.10215518906,18117093.898983777,1011210541694.1573,327613284263252.1,5918781118.673275,55216.514765258245,0.026127391360505157,1.00187283227972,70600
2025-08-22,75,55324.77481358708,-7.944368197123087,0.018244465534002174,55335.27221640385,56096.05323800586,54759.94429140441,18118723.557962578,1011165427080.2036,327563999772275.9,5918765730.607342,55208.578170859655,0.026137437652005595,1.0018691581388348,71500
2025-08-25,76,55316.65486583169,-7.954611531916317,0.018240905850053456,55327.12008167686,56088.01668068359,54751.778295167605,18120282.40881507,1011115773762.5317,327514650616572.25,5918750277.190146,55200.59991523716,0.0261472212905562,1.001865971167873,70300
2025-08-26,77,55308.52624287708,-7.962932034656195,0.018239802313242345,55318.95759932266,56079.9673538663,54743.60599926077,18121773.367656153,1011061797869.539,327465248337824.1,5918734759.856862,55192.58320472436,0.026156752569041423,1.0018632516073203,70600
2025-08-27,78,55300.390790959005,-7.969417844422804,0.018241041234187582,55310.78670132671,56071.90728477993,54735.42915180078,18123199.244560547,1011003707298.4093,327415803950218.75,5918719180.007564,55184.53111852988,0.026166041387465505,1.001860980307508,69600
2025-08-28,79,55292.2502714333,-7.974153452953399,0.01824451369621664,55302.60923129374,56063.838408797674,54727.24941975413,18124562.74692842,1010941701994.1696,327366327962256.25,5918703539.008312,55176.4466127913,0.026175097268022855,1.001859138720907,69700
2025-08-29,80,55284.10636427361,-7.977219863959061,0.018250115339796657,55294.426948087006,56055.762573192245,54719.06839229728,18125866.482789066,1010875974221.7029,327316830397606.7,5918687838.1922035,55168.33252455735,0.026183929369565706,1.001857708893217,67600
2025-09-01,81,55275.96067141793,-7.978694744271291,0.018257746158733098,55286.241529310166,56047.68154072863,54710.88758403101,18127112.96403756,1010806708830.5779,327267320815063.8,5918672078.860382,55160.19157569337,0.026192546501495693,1.0018566734534435,69100
2025-09-02,82,55267.81471997191,-7.97865256728716,0.01826731030741818,55278.054574639675,56039.59699310471,54702.70843805584,18128304.609601226,1010734083512.654,327217808327641.9,5918656262.283024,55152.02637670569,0.026200957137104748,1.001856015603136,69800
2025-09-03,83,55259.66996527562,-7.97716474929852,0.018278715918200013,55269.86760901533,56031.510534247456,54694.53232891584,18129443.748533208,1010658269052.4481,327168301620857.56,5918640389.700286,55143.839430481894,0.02620916942638919,1.001855719104933,70100
2025-09-04,84,55251.5277938409,-7.974299779069366,0.01829187492832716,55261.682085695735,56023.42369347147,54686.36056541707,18130532.623030808,1010579429570.2495,327118808970237.9,5918624462.323221,55135.63313594415,0.026217191208359764,1.0018557682705551,69500
2025-09-05,85,55243.38952616527,-7.970123341140106,0.01830670291571065,55253.49938918551,56015.337928506415,54678.194393327096,18131573.391377337,1010497722758.0505,327069338258090.75,5918608481.334668,55127.40979161381,0.026225030022869217,1.0018561479483548,70100
2025-09-08,86,55235.256419428304,-7.964698433229831,0.018323118942963772,55245.32083804005,56007.2546283994,54670.03499796087,18132568.130807,1010413300108.3779,327019896989574.25,5918592447.890105,55119.171599085974,0.02623269312197772,1.0018568435105328,71500
2025-09-09,87,55227.129670076174,-7.958085478051057,0.018341045409220668,55237.14768755393,55999.17511629826,54661.88350665902,18133518.840291284,1010326307136.0442,326970492308097.0,5918576363.118478,55110.92066641296,0.026240187480875747,1.0018578408401113,72600
2025-09-10,88,55219.01041629937,-7.950342429942712,0.018360407909149345,55228.98113233824,55991.10065212086,54653.740991162864,18134427.443248134,1010236883593.0128,326921131010081.94,5918560228.123001,55102.659011396565,0.026247519808382767,1.001859126317738,73400
2025-09-11,89,55210.89974040866,-7.941524876536949,0.01838113509880133,55220.822308791896,55983.032435115936,54645.60846989166,18135295.790172674,1010145163676.4033,326871819559121.8,5918544043.981928,55094.388564788795,0.02625469655703935,1.0018606868084001,75400
2025-09-12,90,55202.798671113844,-7.9316861358040605,0.018403158567844576,55212.67229747203,55974.97160632005,54637.48691012608,18136125.661191236,1010051276229.8325,326822564099554.6,5918527811.749298,55086.1111734016,0.02626172393280947,1.0018625096480995,76500
2025-09-15,91,55194.70818570968,-7.920877348687537,0.01842641271780075,55204.532125367696,55966.9192509153,54629.37723010236,18136918.76853875,1009955344938.1954,326773370469485.4,5918511532.455659,55077.82860312604,0.026268607904408936,1.0018645826305503,79400
