Date,Step,Close_pred,Change_pred,Return_pred,Open_pred,High_pred,Low_pred,Volume_pred,TradingValue_pred,MarketCap_pred,SharesOutstanding_pred,MA_20_pred,Volatility_20_pred,Close_MA20_Ratio_pred,Close_actual
2025-06-17,28,54733.56322072264,-36.09349490432912,-0.028152792535012378,54744.34090547554,55477.693513336955,54203.34361315499,17838424.804671127,979832241314.4326,324048876922826.2,5919173901.298509,54796.41710093716,0.02465566199701906,0.9990567220979119,59800
2025-06-18,29,54696.999218460616,-36.472234025492085,-0.02866516898677169,54707.81500973468,55441.4177362844,54166.78822790218,17846821.08551836,979602747101.436,323829272088933.3,5919155303.655087,54764.566357574105,0.024695330928958037,0.9989818156987805,59200
2025-06-19,30,54660.081049279775,-36.823159350643884,-0.029139732650811198,54670.90896633059,55404.75973570064,54129.886028209294,17854904.829346053,979347312829.4104,323607537903647.1,5919136038.859138,54732.10092549135,0.024733509450360885,0.9989107614341216,59500
2025-06-20,31,54622.83500207588,-37.14789247371792,-0.029578870711556834,54633.65037305009,55367.74683606449,54092.663147296196,17862678.06711452,979066632841.8501,323383830413441.75,5919116103.857154,54699.04810870705,0.024770255819238154,0.9988435442102729,58000
2025-06-23,32,54585.28588402174,-37.44791090223187,-0.02998473047812307,54596.065263419645,55330.40486427393,54055.14421795217,17870144.095356602,978761446351.5244,323158296891318.7,5919095496.271858,54665.43483410301,0.024805625763066712,0.9987801321705045,60500
2025-06-24,33,54547.457145597495,-37.72456801523021,-0.030359255103197452,54558.178241740585,55292.75827231439,54017.35250231828,17877307.218918897,978432524202.145,322931076573274.06,5919074214.341228,54631.28758969544,0.02483967266893817,0.998720479658232,61300
2025-06-25,34,54509.370988743714,-37.9791097152024,-0.030704213197715248,54520.01259951778,55254.83024348443,53979.31000394363,17884172.53552644,978080657887.7106,322702301296087.0,5919052256.867195,54596.632374019144,0.024872447749101224,0.9986645297124307,61300
2025-06-26,35,54471.048460921,-38.21268834238229,-0.031021223408652265,54481.59041638786,55216.64278494022,53941.037565029634,17890745.75693543,977706650559.2153,322472096052628.3,5919029623.172053,54561.494655026494,0.02490400018572695,0.9986122161719891,60800
2025-06-27,36,54432.50953737805,-38.42637432558962,-0.03131177484766979,54442.9326481111,55178.216808818484,53902.55495128163,17897033.06141189,977311309736.346,322240579478087.7,5919006313.061007,54525.89933714146,0.024934377258147466,0.9985634654526462,59800
2025-06-30,37,54393.77319352998,-38.62116596287302,-0.03157724410505887,54404.05920374149,55139.572203790405,53863.880926372076,17903040.972646866,976895441456.7538,322007864278192.8,5918982326.789648,54489.870735309516,0.02496362445530457,0.9985181980493215,60200
2025-07-01,38,54354.85746901769,-38.79799765689381,-0.03181890945414137,54364.989013718485,55100.727898568155,53825.033317673595,17908776.260762885,976459845622.8342,321774057608572.7,5918957665.0353775,54453.43255505298,0.024991785575700528,0.9984763298076825,60800
2025-07-02,39,54315.77952474653,-38.95774687276037,-0.0320379627434859,54325.74009031881,55061.70191861713,53786.02907463383,17914245.861652527,976005312337.229,321539261412833.56,5918932328.872,54416.607877683586,0.02501890281676508,0.9984377730013955,63800
2025-07-03,40,54276.5556939775,-39.101240038623274,-0.03223551938498613,54286.329581655096,55022.51143710695,53746.88432092664,17919456.81145728,975532619049.4353,321303572725612.25,5918906319.7468815,54379.41914994396,0.025045016855233852,0.9984024372453943,63300
2025-07-04,41,54237.20152836028,-39.22925757006304,-0.03241262677223594,54246.77382020281,54983.17282095591,53707.614401319704,17924416.193506986,975042528364.2361,321067083945801.25,5918879639.460193,54341.88817745199,0.025070166919867146,0.9983702302704675,61700
2025-07-07,42,54197.73183964547,-39.342538167121816,-0.032570271403272906,54207.088366667616,54943.70167267697,53668.23392403775,17929131.095490903,974535786388.0958,320829883084256.9,5918852290.145845,54304.03612140783,0.025094390857616267,0.9983410585802918,61400
2025-07-08,43,54158.16073768859,-39.44178250624384,-0.03270938493204263,54167.288049866234,54904.112868613316,53628.7567992682,17933608.57501735,974013121511.1934,320592053989580.6,5918824274.253824,54265.88349809749,0.025117725194160723,0.998314828008606,60400
2025-07-09,44,54118.50166525676,-39.527656427727635,-0.03283084933259293,54127.3870031811,54864.420594054034,53589.19627434831,17937855.63204089,973475243541.0996,320353676554964.6,5918795594.533682,54227.45018078934,0.0251402051895874,0.99829144419137,61000
2025-07-10,45,54078.76743006376,-39.60079370150356,-0.03293550132679674,54087.398698054116,54824.63837563881,53549.564966082144,17941879.186911847,972922843119.5537,320114826908605.5,5918766254.018999,54188.755403673764,0.025161864889856903,0.998270812966383,62600
2025-07-11,46,54038.97023439063,-39.661798439414305,-0.033024136199336696,54047.33597490954,54784.779111395175,53509.87489056372,17945686.06302331,972356591366.2241,319875577589782.9,5918736256.0126705,54149.81776754243,0.02518273717459792,0.9982528407108938,62500
2025-07-14,47,53999.12170259138,-39.7112472103198,-0.0330975111015903,54007.21107183149,54744.855098696324,53470.137490820496,17949282.97321869,971777139704.0387,319635997712368.4,5918705604.072897,54110.65524694305,0.02520285380168465,0.9982374346260866,63700
2025-07-15,48,53959.232906736004,-39.749690904571324,-0.03315634792809605,53967.03565127008,54704.87806038292,53430.36366254247,17952676.509274475,971185119829.0448,319396153117252.9,5918674301.999796,54071.285198579935,0.025222245448980603,0.9982245029759786,64700
2025-07-16,49,53919.314390604515,-39.77765638630399,-0.033201335834367074,53926.82082500701,54664.85916925473,53390.56377812012,17955873.13389738,970581143794.7717,319156106514953.2,5918642353.8225565,54031.72437076009,0.02524094175357316,0.9982139552871293,66700
2025-07-17,50,53879.37619221268,-39.79564796558155,-0.033233133452937005,53886.57717757589,54624.80907110708,53350.74770918059,17958879.174776472,969965804186.8345,318915917619468.0,5918609763.787086,53991.98891371025,0.0252589713487741,0.9982057025146077,67100
2025-07-18,51,53839.42786502365,-39.80414871686809,-0.033252370854500043,53846.31478830273,54584.73790646119,53310.92484778268,17961700.82031626,969339674368.1008,318675643274296.94,5918576536.344101,53952.09439061249,0.025276361899120463,0.9981996571788712,67800
2025-07-21,52,53799.47849797736,-39.8036216660327,-0.03325965129309864,53806.04325210819,54544.655331116286,53271.10412640801,17964344.116742,968703308778.4764,318435337571404.5,5918542676.137638,53912.05578922527,0.02529314013357606,0.9981957334775355,66000
2025-07-22,53,53759.53673445043,-39.79451086432995,-0.033255552767547034,53765.77169919214,54504.57053563331,53231.29403686589,17966814.96632656,968057243276.5295,318195051963800.75,5918508187.993942,53871.88753397392,0.025309331877105525,0.9981938473754515,66400
2025-07-23,54,53719.61079024443,-39.77724236479918,-0.033240629425866725,53725.50881370447,54464.49226384524,53191.50264821277,17969119.12653152,967401995512.502,317954835372319.5,5918473076.910726,53831.60349840887,0.025324962080768936,0.9981939166760277,66000
2025-07-24,55,53679.708470686644,-39.75222511416668,-0.03321541283518817,53685.26285149187,54424.42883047619,53151.73762377393,17971262.20989398,966738065324.3971,317714734287096.3,5918437348.046777,53791.217017943236,0.025340054850465157,0.9981958610763301,65900
2025-07-25,56,53639.83718691662,-39.71985177110882,-0.03318041313567989,53645.041656997935,54384.38813794106,53112.00623734274,17973249.684519663,966065935150.4514,317474792864185.4,5918401006.711899,53750.74090279232,0.02535463347443516,0.9981996022081434,70400
2025-07-28,57,53600.003971423,-39.6804994601403,-0.033136120094213614,53604.85267938488,54344.377692388865,53072.31538862414,17975086.87506711,965386070452.4502,317235053017697.25,5918364058.35718,53710.18745104771,0.025368720449622295,0.9982050636668964,70600
2025-07-29,58,53560.21549288626,-39.63453046901675,-0.03308300407091128,53564.70298793525,54304.40461904431,53032.67161797945,17976778.964130584,964698920145.7135,316995554507794.75,5918326508.565568,53669.568461827206,0.02538233750697474,0.9982121710300824,72600
2025-07-30,59,53520.47807037759,-39.58229289620303,-0.033021516909576984,53524.59928678647,54264.47567689715,52993.08112052405,17978330.99394204,964004917032.1371,316756335024843.5,5918288363.042765,53628.895248449575,0.025395505635764794,0.9982208518666139,71400
2025-07-31,60,53480.79768695719,-39.524121254181566,-0.032952092761508234,53484.54792904352,54224.597272782004,52953.549759622314,17979747.868330054,963304478233.6443,316517430269980.6,5918249627.608409,53588.178651589726,0.025408245106991266,0.9982310357383462,68900
2025-08-01,61,53441.180002711466,-39.46033703340508,-0.032875148850494806,53444.55493031107,54184.77547488765,52914.08307982021,17981034.3548812,962598005623.7288,316278874032335.3,5918210308.187558,53547.429052375985,0.02542057549592365,0.998242654194859,69700
2025-08-04,62,53401.63036726378,-39.391249231055845,-0.032791086185808754,53404.625981680976,54145.01602573003,52874.686319250635,17982195.08726148,961885886255.437,316040698263111.4,5918170410.80246,53506.6563853963,0.025432515703840447,0.9982556407624411,69900
2025-08-05,63,53362.153831790114,-39.31715484826888,-0.03270029022902638,53364.76646220805,54105.3243546204,52835.36442154381,17983234.56766054,961168492784.3778,315802933146718.9,5918129941.5646,53465.870151584815,0.025444083979008422,0.9982699309281042,68800
2025-08-06,64,53322.75516056777,-39.23833935884781,-0.03260313151949491,53324.98145090311,54065.70558965622,52796.12204727102,17984157.16932967,960446183885.7268,315565607169125.4,5918088906.667034,53425.079430964324,0.025455297936945058,0.9982854621193525,70500
2025-08-07,65,53283.43884208293,-39.15507715221679,-0.03249996626277505,53285.27573827,54026.16456926075,52756.96358494789,17984967.139187537,959719304664.3248,315328747183579.1,5918047312.376983,53384.29289522383,0.02546617458000211,0.9983021736803429,71800
2025-08-08,66,53244.20909971972,-39.06763195297428,-0.03239113688572378,53245.65383741038,53986.70585329409,52717.893161620486,17985668.600474436,958988187057.3777,315092378473844.4,5918005165.028702,53343.51882011342,0.025476730316304864,0.9983200068449886,71000
2025-08-11,67,53205.06990205256,-38.97625721902199,-0.03227697256132957,53206.11999471826,53947.33373375713,52678.91465305573,17986265.555436723,958253150229.1748,314856524815075.6,5917962471.016607,53302.765097641706,0.025486980978078354,0.9983389047075001,71100
2025-08-12,68,53166.02497276067,-38.88119652018597,-0.03215778970615518,53166.67820018435,53908.05224510772,52640.031693555684,17986761.88802773,957514500957.5381,314621208532447.25,5917919236.788659,53262.03924806327,0.025496941839389265,0.998358812190788,71900
2025-08-13,69,53127.07780018287,-38.78268389881099,-0.032033892452707644,53127.332197328404,53868.86517420695,52601.247685413626,17987161.366613552,956772534011.7964,314386450557645.7,5917875468.839993,53221.34843164611,0.025506627633329775,0.998379676013105,71600
2025-08-14,70,53088.23164652892,-38.68094421378155,-0.03190557309888595,53088.085492776685,53829.77606991217,52562.56580802855,17987467.64667287,956027532522.0653,314152270483322.3,5917831173.706797,53180.69946021067,0.025516052568667486,0.9984014446532588,70000
2025-08-18,71,53049.48955676265,-38.576193469218325,-0.03177311253637077,53048.94136550007,53790.78825233191,52523.989026693205,17987684.273484163,955279768339.8188,313918686615598.9,5917786357.960435,53140.098808433955,0.025525230345983797,0.9984240683146842,70000
2025-08-19,72,53010.854367170985,-38.46863912892695,-0.03163678065957656,53009.90287572729,53751.904821757096,52485.52010106997,17987814.68479253,954529502389.723,313685716024709.4,5917741028.201793,53099.55262491366,0.025534174173321315,0.9984474988886296,70500
2025-08-20,73,52972.32871363201,-38.35848041758857,-0.03149683675658221,52970.97287354706,53713.12866728183,52447.1615933678,17987862.213450667,953776985012.6915,313453374593857.8,5917695191.055859,53059.06674298857,0.0255428967813596,0.9984716899166816,70600
2025-08-21,74,52933.9150395943,-38.245908609581306,-0.03135352988336447,52932.1540072114,53674.462475126056,52408.915876232335,17987830.09002975,953022456300.2853,313221677066364.8,5917648853.166527,53018.64669131272,0.025551410438137096,0.998496596552823,70600
2025-08-22,75,52895.61560377909,-38.1311073062473,-0.031207099222500027,52893.44873115217,53635.90873667192,52370.78514036093,17987721.44539629,952266146420.4889,312990637091171.9,5917602021.191619,52978.297704181656,0.025559726963335944,0.9985221755251955,71500
2025-08-25,76,52857.43248761585,-38.01425270227389,-0.031057774427302842,52854.859313721754,53597.46975622457,52332.77140185303,17987539.31325213,951508275934.9995,312760267266768.1,5917554701.798114,52938.02473161025,0.025567857742145463,0.9985483850977164,70300
2025-08-26,77,52819.36760242173,-37.895513841873594,-0.030905775952366585,52816.387844668585,53559.14765850799,52294.876509306545,17987286.632634472,950749056108.1118,312530579183599.9,5917506901.657583,52897.83244916215,0.025575813738718915,0.9985751850316804,70600
2025-08-27,78,52781.42269633417,-37.7750528653216,-0.030751315371302615,52778.036242357084,53520.94439590542,52257.10215066938,17986966.250374638,949988689207.3407,312301583465020.0,5917458627.441833,52857.72526753174,0.025583605509237536,0.9986025365474613,69600
2025-08-28,79,52743.59936100582,-37.65302524639846,-0.030594595682447205,52739.80626074133,53482.86175545353,52219.4498598551,17986580.923513997,949227368795.9791,312073289806831.9,5917409885.818733,52817.707341879905,0.02559124321459499,0.9986304022864094,69700
2025-08-29,80,52705.899038070354,-37.529580021232675,-0.03043581160325908,52701.6994961016,53444.90136559939,52181.92102313179,17986133.321675237,948465280017.6387,311845707015477.6,5917360683.448243,52777.78258092567,0.02559873663271444,0.9986587462730339,67600
2025-09-01,81,52668.32302538723,-37.40486000895048,-0.03027514985390526,52663.71739355163,53407.06470272815,52144.51688529151,17985626.029388983,947702599873.0083,311618843044920.5,5917311026.978614,52737.95465579601,0.025606095170510296,0.9986875338775411,69100
2025-09-02,82,52630.872483073246,-37.27900202458842,-0.030112789430744476,52625.861253325005,53369.3530974697,52107.23855560867,17985061.548374247,946939497488.9775,311392705032266.75,5917260923.042774,52698.22700863667,0.02561332787550568,0.9987167317787937,69800
2025-09-03,83,52593.54843932809,-37.152137084593406,-0.02994890187009667,52588.13223684811,53331.76774079164,52070.08701359427,17984442.299773,946176134380.2349,311167299332170.25,5917210378.254887,52658.60286098693,0.025620443447116267,0.9987463079277454,70100
2025-09-04,84,52556.35179606106,-37.024390605292965,-0.029783651502866777,52550.53137260662,53294.30968988575,52033.06311455311,17983770.62633817,945412664703.5891,310942631550063.06,5917159399.207076,52619.08522192191,0.02562745024761078,0.9987762315113949,69500
2025-09-05,85,52519.28333432548,-36.89588259465434,-0.029617195700411082,52513.0595618129,53256.97987385494,51996.167594950675,17983048.79457565,944649235505.0988,310718706574250.1,5917107992.466312,52579.67689596582,0.02563435631275769,0.9988064729173005,70100
2025-09-08,86,52482.34371956746,-36.766727837576944,-0.029449685112029486,52475.71758388053,53219.779099207284,51959.40107759605,17982278.996839147,943885986960.199,310495528606907.2,5917056164.57146,52540.38049078014,0.025641169362167645,0.9988370036986872,71500
2025-09-09,87,52445.53350669486,-36.637036075084936,-0.029281263894539285,52438.506101712424,53182.70805516321,51922.76407664683,17981463.353379775,943123052607.0349,310273101194018.25,5917003922.030473,52501.19842463049,0.025647896809340365,0.9988677965401709,72600
2025-09-10,88,52408.85314497253,-36.50691217757717,-0.029112069934159865,52401.42566680876,53145.76731878223,51886.25700244223,17980603.914349224,942360559573.0806,310051427254287.06,5916951271.317741,52462.13293363653,0.025654545771424654,0.9988988252241249,73400
2025-09-11,89,52372.3029827495,-36.37645631243064,-0.0289422350611123,52364.47672420021,53108.95735991481,51849.88016616955,17979702.661757402,941598628795.2559,309830509107056.6,5916898218.87158,52423.18607880889,0.02566112307869975,0.9989300645977031,75400
2025-09-12,90,52335.88327202336,-36.245764106196766,-0.028771885257235542,52327.65961721242,53072.27854598504,51813.63378436976,17978761.511385363,940837375233.7009,309610348499268.44,5916844771.09185,52384.35975287753,0.02566763528378592,0.998961490540534,76500
2025-09-15,91,52299.59417284725,-36.11492680152797,-0.028601140856804763,52290.97459206694,53035.73114660947,51777.51798328727,17977782.31465338,940076908079.3413,309390946631492.6,5916790934.337724,52345.65568691584,0.025674088670591996,0.9989930799330964,79400
2025-09-16,92,52263.435757584324,-35.98403140909714,-0.02843011674093026,52254.42180232373,52999.31533805726,51741.532803068614,17976766.860445395,939317330955.4048,309172304183059.25,5916736714.925566,52307.07545676487,0.025680489263007117,0.9990248106257815,78200
2025-09-17,93,52227.408015014735,-35.85316085468865,-0.02825892252573773,52218.00131317069,52963.031207556895,51705.67820181555,17975716.876889277,938558742113.0256,308954421336318.0,5916682119.126951,52268.6204892621,0.025686842833343822,0.9990566614086488,80500
2025-09-18,94,52191.51085429954,-35.722394121589076,-0.0280876627444994,52181.71310556414,52926.87875745371,51669.95405949625,17974634.033095397,937801234621.1532,308737297800055.6,5916627153.166793,52230.29206827917,0.025693154910539452,0.9990886119818729,79700
2025-09-19,95,52155.74410880629,-35.59180638850585,-0.02791643702406437,52145.55708022606,52890.857909223705,51634.360181719945,17973519.9408521,937044896550.7877,308520932832096.4,5916571823.221591,52192.09134057294,0.02569943078812231,0.9991206429268857,83500
2025-09-22,96,52120.10753980047,-35.46146916311693,-0.02774534025564785,52109.5330615016,52854.96850734725,51598.896303378715,17972376.156280458,936289811153.8169,308305325261112.0,5916516135.417791,52154.01932145443,0.025705675531949235,0.9991527356782081,84700
2025-09-23,97,52084.6008400071,-35.331450411433295,-0.027574462760293142,52073.640801081754,52819.210323047824,51563.562092160995,17971204.18144768,935536057036.4838,308090473507665.56,5916460095.830254,52116.07690027977,0.025711893987720617,0.9991848724959694,85400
2025-09-24,98,52049.223637046474,-35.20181468310216,-0.02740389044910957,52037.879981595135,52783.58305789939,51528.35715194048,17970005.46594122,934783708327.7195,307876375604513.6,5916403710.480818,52078.264845767786,0.025718090788279024,0.9992170364391092,86100
2025-09-25,99,52013.975496748084,-35.07262323278716,-0.027233704978510395,52002.250220073256,52748.08634730689,51493.28102604471,17968781.408402838,934032834842.3848,307663029216189.5,5916346985.336978,52040.5838111483,0.025724270360697236,0.9992492113392548,83300
2025-09-26,100,51978.855926346376,-34.943934137759314,-0.027063983900624144,51966.751071292776,52712.7197638635,51458.333200406705,17967533.35802451,933283502239.6166,307450431657890.06,5916289926.310646,52003.03433914551,0.025730436933161335,0.999281381775267,84200
2025-09-29,101,51943.86437756213,-34.81580241181459,-0.026894800808952644,51931.38203099881,52677.482820588586,51423.513106603576,17966262.616006587,932535772176.3821,307238579913688.44,5916232539.25701,51965.61686680064,0.025736594541654452,0.9993135330484461,83900
2025-09-30,102,51909.000249573044,-34.6882801156281,-0.026726225479560856,51896.14253901312,52642.374974050224,51388.82012478562,17964970.43697849,931789702456.3572,307027470654092.5,5916174829.973485,51928.331730138016,0.025742747036446394,0.9993456511583898,86000
2025-10-01,103,51874.26289187682,-34.56141646367866,-0.026558324007809726,51861.03198223033,52607.39562737535,51354.253586499035,17963658.030383646,931045347174.3064,306817100252970.56,5916116804.198739,51891.17916867863,0.02574889808839454,0.9993777227794917,89000
2025-10-02,104,51839.651607050226,-34.43525792783436,-0.02639115894089178,51826.04969750604,52572.54413315166,51319.812777406,17962326.56182816,930302756855.9917,306607464803863.5,5916058467.6118145,51854.15932980525,0.025755051195060826,0.9994097352380718,94400
2025-10-10,105,51805.16565340747,-34.30984833769391,-0.026224789406186146,51791.19497444005,52537.81979622411,51285.496939905,17960977.154395044,929561978593.8029,306398560135702.3,5915999825.831319,51817.272272982984,0.025761209686649956,0.9994416764901287,93300
2025-10-13,106,51770.80424756069,-34.185228977819214,-0.02605927123568457,51756.46705805781,52503.221876389536,51251.305275654704,17959610.889924176,928823056178.2161,306190381827949.9,5915940884.414695,51780.51797383929,0.025767376731773456,0.9994735350997006,91600
2025-10-14,107,51736.56656688599,-34.06143868190133,-0.025894657086462373,51721.86515139352,52468.74959099245,51217.23694800412,17958228.810258944,928086030225.1472,305982925225184.9,5915881648.857563,51743.89632810709,0.025773555343044346,0.9995053002178248,95000
2025-10-15,108,51702.45175189771,-33.93851392400388,-0.02573099655747567,51687.388417977694,52434.40211742514,51183.291084332486,17956831.91846016,927350938299.3807,305776185451145.1,5915822124.593135,51707.40715543491,0.02577974838250687,0.999536961562086,97700
2025-10-16,109,51668.458908533954,-33.81648890693757,-0.025568336302667596,51653.03598423235,52400.17859553502,51149.466778301095,17955421.179987874,926617815034.0898,305570157422247.44,5915762316.99169,51671.050203067585,0.02578595856690574,0.9995685093967387,97900
2025-10-17,110,51634.587110356115,-33.69539564786228,-0.025406720140561237,51618.80694177667,52366.07812994215,51115.76309202044,17953997.523851924,925886692246.6543,305364835860600.0,5915702231.360121,51634.825149401186,0.025792188472799148,0.9995999345133937,98100
2025-10-20,111,51600.83540066496,-33.57526406118993,-0.025246189160389364,51584.700349645624,52332.0997922696,51082.179058134665,17952561.84373231,925157599050.7916,305160215306523.75,5915641872.941539,51598.73160741571,0.025798440541519786,0.999631228212257,97500
2025-10-21,112,51567.20279453616,-33.45612203890778,-0.025086781824977623,51550.71523642493,52298.24262328961,51048.71368182663,17951114.999069225,924430561965.1809,304956290130597.6,5915581246.914935,51562.76912798896,0.02580471708398788,0.9996623822839085,98600
2025-10-22,113,51533.68828077754,-33.33799552833666,-0.02492853407032284,51516.8506023043,52264.505634988025,51015.36594274557,17949657.816124167,923705605018.5759,304753054545243.1,5915520358.394903,51526.93720309494,0.02581102028538022,0.999693388991608,96500
