Date,Step,Close_pred,Change_pred,Return_pred,Open_pred,High_pred,Low_pred,Volume_pred,TradingValue_pred,MarketCap_pred,SharesOutstanding_pred,MA_20_pred,Volatility_20_pred,Close_MA20_Ratio_pred,Close_actual
2025-06-02,19,55400.951031891156,-10.343029778838485,0.014318244843205215,55414.2009648803,56144.5369901487,54864.82656106936,17621622.142452482,979598457062.9326,328062301984381.75,5919402013.768946,55279.632443478215,0.02442604652295027,1.0022249000009336,57800
2025-06-04,20,55389.792059501444,-11.061090078310908,0.013305231203247024,55403.60626390964,56134.128175810816,54853.48433549353,17629751.729198813,979852849702.7162,327994541732114.1,5919389404.7242565,55271.92137688759,0.02448443845639972,1.0021741902042995,59100
2025-06-05,21,55377.96156109746,-11.730330845051242,0.012368045868644824,55392.294827186284,56123.011150734455,54841.477559916166,17637731.838402793,980086966593.1919,327922775670681.25,5919376504.268164,55263.68485986313,0.024540438295197503,1.0021207877863487,59800
2025-06-09,22,55365.50471568397,-12.35443490742319,0.01150029983890926,55380.31539877856,56111.232738826395,54828.85160228263,17645553.263594836,980300931973.3914,327847272520218.44,5919363306.536818,55254.92173177954,0.024594158941899952,1.0020654760612733,59200
2025-06-10,23,55352.463347419034,-12.936764386553254,0.010696214549527565,55367.7129797872,56098.83613522386,54815.64847665777,17653201.645042937,980494518072.6805,327768281065133.1,5919349807.405959,55245.63385890802,0.02464570725876134,1.0020089282789595,59900
2025-06-11,24,55338.876223392464,-13.480378791197683,0.009950581290784653,55354.52917880408,56085.86130882459,54801.90711402141,17660661.028213225,980667364121.3704,327686031940307.4,5919336004.204173,55235.82568078785,0.024695184243975994,1.0019517211080184,59500
2025-06-12,25,55324.77933058622,-13.988058065788245,0.009258713018898572,55340.802533332004,56072.345344192254,54787.663626077476,17667915.912844047,980819103290.2004,327600739282778.1,5919321895.472262,55225.50381236472,0.024742685305018938,1.0018943466467662,58300
2025-06-13,26,55310.206129408034,-14.462327353520212,0.0086163942023278,55326.568801046786,56058.322734724556,54772.9515539601,17674952.36053245,980949432160.912,327512602238172.2,5919307480.7608595,55214.67669558621,0.024788300577729898,1.0018372230609576,57200
2025-06-16,27,55295.18778341499,-14.905481584318867,0.008019831941671489,55311.86122168205,56043.825636014044,54757.80209798029,17681758.52334727,981058144814.5299,327421806322541.5,5919292760.459938,55203.35429471743,0.024832115260030034,1.0017807039672966,58100
2025-06-17,28,55279.75336610331,-15.31960884070336,0.0074656101045734655,55296.710751336424,56028.88408624943,54742.24432711924,17688324.823821206,981145145572.4999,327328524646559.7,5919277735.655038,55191.54783021878,0.024874209941978163,1.0017250866874043,59800
2025-06-18,29,55263.93004630238,-15.706611974987133,0.006950647299181004,55281.146271485,56013.526199012704,54726.305368467656,17694643.93176662,981210449254.0505,327232919012239.9,5919262408.005952,55179.26954658436,0.02491466092192464,1.0016706194942036,59200
2025-06-19,30,55247.74325400702,-16.068228267083402,0.006472158958345055,55265.19477513549,55997.77833273607,54710.01057763478,17700710.628932342,981254174498.2783,327135140893635.2,5919246779.644345,55166.532510057295,0.024953540503521214,1.0016175079653977,59500
2025-06-20,31,55231.21682855962,-16.406047098206336,0.006027623487048744,55248.88153254079,55981.66524026883,54693.38369156238,17706521.61773665,981276533581.226,327035332313168.4,5919230853.087359,55153.3504326112,0.024990917271400046,1.001565920549259,58000
2025-06-23,32,55214.373151046915,-16.721525720729392,0.005614752249923263,55232.23023874813,55965.21020138511,54676.446965341434,17712075.308177076,981277820810.1738,326933626624786.94,5919214631.164733,55139.73751901291,0.025026856345155418,1.0015159934377131,60500
2025-06-24,33,55197.233262661044,-17.01600325896533,0.0052314630892154185,55215.26314508255,55948.43514058188,54659.22129464314,17717371.603014894,981258400724.5928,326830149214362.25,5919198116.95737,55125.70833416181,0.02506141961230497,1.001467834831531,61300
2025-06-25,34,55179.816970627886,-17.290713099542817,0.004875857030576469,55198.00117646052,55931.360732136854,54641.726325308635,17722411.692543894,981218696797.8123,326725018126825.5,5919181313.745601,55111.277688238384,0.025094665941465116,1.0014215286727968,61300
2025-06-26,35,55162.14294314845,-17.54679383558574,0.0045461978326997166,55180.46403622747,55914.00649409051,54623.98055153088,17727197.864801034,981159181001.3527,326618344628569.7,5919164224.965656,55096.4605374928,0.025126651377235593,1.0013771379109275,60800
2025-06-27,36,55144.22879464291,-17.78529892416188,0.004240894052850684,55162.67030001903,55896.3908725672,54606.00140393274,17731733.333751425,981080364391.0887,326510233712711.6,5919146854.1731,55081.27189876678,0.025157429318368653,1.0013347073604568,59800
2025-06-30,37,55126.09116244006,-18.00720520595165,0.0039584833254876425,55144.63749996772,55878.53131764522,54587.80532871223,17736022.08600036,980982788753.7009,326400784553931.4,5919129205.012163,55065.726776072974,0.025187050680774904,1.0012942662016107,60200
2025-07-01,38,55107.74577591919,-18.21342042326802,0.003697618579808444,55126.382200415035,55860.44435181438,54569.40785889691,17740068.745454237,980867019282.6997,326290090918804.4,5919111281.190068,55049.84009775877,0.025215564046836458,1.0012558301683123,60800
2025-07-02,39,55089.207518989126,-18.40478985866344,0.003457055951558735,55107.92006614407,55842.14563191621,54550.82367862868,17743878.454748336,980733638216.3425,326178241536821.6,5919093086.455597,55033.62666295955,0.025243015802388344,1.0012194034626352,63800
2025-07-03,40,55070.490486680195,-18.58210220284923,0.0032356441727228805,55089.26592402023,55823.650005339834,54532.06668129035,17747456.77197881,980583239352.3843,326065320436652.4,5919074624.581228,55017.1010962023,0.025269450262608524,1.0011849804297879,63300
2025-07-04,41,55051.60803652812,-18.74609474794884,0.003032315248926519,55070.433818814796,55804.97156114382,54513.15002218688,17750809.58118993,980416423349.1537,325951407251636.75,5919055899.348318,55000.27780915785,0.02529490978793545,1.0011525470234017,61700
2025-07-07,42,55032.5728353441,-18.897457990353605,0.0028460762583206733,55051.43706388783,55786.1236766855,54494.08616640579,17753943.015094,980233793723.7417,325836577497999.4,5919036914.534832,54983.17096865977,0.0253194348910159,1.0011220820871152,61400
2025-07-08,43,55013.396901890985,-19.03683971695269,0.0026760021270066103,55032.288287320815,55767.119060264,54474.88693240447,17756863.38858797,980035953463.2285,325720902828838.7,5919017673.90525,54965.794470213805,0.02534306433557809,1.0010935584751681,60400
2025-07-09,44,54994.09164592031,-19.164848639179464,0.0025212292549218335,55012.999474014345,55747.96979021803,54455.56353180329,17759577.141749147,979823502171.7726,325604451266566.9,5918998181.2022915,54948.161916314246,0.025365835228026334,1.0010669440318458,61000
2025-07-10,45,54974.66790396849,-19.28205763097943,0.002380949882738445,54993.58200420156,55728.68735086356,54436.1266058045,17762090.79112012,979597033684.0131,325487287416143.5,5918978440.140187,54930.28659896499,0.025387783102465138,1.0010422024471213,62600
2025-07-11,46,54955.13597226102,-19.389006619639254,0.0022544071047243958,54974.04668877085,55709.28266560819,54416.58625860433,17764410.8882216,979357134082.8483,325369472661157.44,5918958454.399243,54912.18148587458,0.025408941999781227,1.0010192940036629,62500
2025-07-14,47,54935.50563703064,-19.486205172015104,0.0021408904452369718,54954.40380174248,55689.76612753714,54396.95208812073,17766543.984354217,979104380066.9019,325251065344559.75,5918938227.621494,54893.859209857495,0.02542934454134168,1.000998176228485,63700
2025-07-15,48,54915.78620251809,-19.574134813239667,0.002039731927353544,54934.6631102012,55670.14762772994,54377.23321431944,17768496.600862656,978839337619.6635,325132120935631.56,5918917763.407276,54875.33206102927,0.025449021997804272,1.0009788044608607,64700
2025-07-16,49,54895.98651689147,-19.653251110125574,0.0019503025717641578,54914.833901949445,55650.43658153499,54357.43830538676,17770275.204138324,978562560938.405,325012692184580.44,5918897065.312564,54856.611981431764,0.025468004353481004,1.0009611323466814,66700
2025-07-17,50,54876.11499629201,-19.723985547394456,0.0018720092721302775,54894.92501111391,55630.64195300257,54337.5756019673,17771886.18472771,978274591586.2908,324892829265992.06,5918876136.846948,54837.710561767846,0.025486320366647455,1.0009451122681847,67100
2025-07-18,51,54856.17964718931,-19.78674722115376,0.0018042920003835394,54874.94484190986,55610.77227765253,54317.65293965912,17773335.83999429,977975957835.967,324772579912220.3,5918854981.472152,54818.639039962625,0.025503997626148054,1.0009306957168849,67800
2025-07-21,52,54836.188087207716,-19.841924371008606,0.001746621301415216,54854.901390743384,55590.83568373287,54297.67776993556,17774630.359853715,977667174177.0509,324651989537672.2,5918833602.600989,54799.408301301795,0.02552106260460959,1.0009178336165707,66000
2025-07-22,53,54816.147564566796,-19.889885769393597,0.0016984960420483308,54834.80226681081,55570.83991210718,54277.657179643815,17775775.815163493,977348740963.6327,324531101354833.25,5918812003.596695,54780.02887992697,0.02553754070854243,1.0009064766024116,66400
2025-07-23,54,54796.06497626227,-19.930981984376984,0.0016594413837755229,54814.65471133517,55550.792334893165,54257.59790921216,17776778.148404207,977021144181.1677,324409956482784.8,5918790187.772556,54760.51096149413,0.025553456325579694,1.000896575261469,66000
2025-07-24,55,54775.94688510001,-19.965546530175136,0.0016290069526010836,54794.465615564746,55530.699972961185,54237.50636968371,17777643.166335113,976684855314.776,324288594048877.9,5918768158.391802,54740.86438682408,0.025568832869078812,1.0008880803392801,65900
2025-07-25,56,54755.799535682476,-19.993896917791,0.0016067651829408391,54774.24153764325,55510.56951238914,54217.38865868023,17778376.53435069,976340331303.5894,324167051284156.8,5918745918.66769,54721.09865639426,0.025583692820287444,1.0008809429166137,70400
2025-07-28,57,54735.628869436776,-20.016335616686252,0.0015923098153269588,54753.98871845007,55490.40731996036,54197.250575389095,17778983.772298153,975988014567.6884,324045363613060.9,5918723471.76377,54701.2229355391,0.025598057768255474,1.0008751145600088,70600
2025-07-29,58,54715.44053876345,-20.033150937015765,0.001585254530399996,54733.713096497566,55470.21945778121,54177.09763465547,17779470.251549486,975628333096.1265,323923564737874.6,5918700820.794273,54681.24606024225,0.025611948447657195,1.000870547449278,72600
2025-07-30,59,54695.23992037689,-20.044617840841507,0.0015852317037803876,54713.42032196319,55450.01169708762,54156.93508025358,17779841.19314714,975261700586.0464,323801686718348.8,5918677968.824618,54661.17654341766,0.025625384774672022,1.000867194484777,71400
2025-07-31,60,54675.03212790078,-20.050998689697202,0.0015918912683851663,54693.11576992575,55429.78953130226,54136.7678974026,17780101.666867394,974888516624.3015,323679760046870.7,5918654918.871997,54641.02258158933,0.025638385881058167,1.0008650093769078,68900
2025-08-01,61,54654.82202377572,-20.05254393496359,0.0016048996724976963,54672.80455286852,55409.55818839827,54116.60082458656,17780256.591064844,974509166904.1174,323557813719522.06,5918631673.906029,54620.79206189037,0.025650970146541323,1.0008639467200415,69700
2025-08-04,62,54634.61423053008,-20.049492756829114,0.0016239389232192078,54652.49153250436,55389.322642619365,54096.43836473077,17780310.733180534,974124023470.4617,323435875303331.5,5918608236.849469,54600.49256931185,0.025663155229629406,1.000863962052774,69900
2025-08-05,63,54614.41314146027,-20.042073656862428,0.0016487057063031552,54632.181330973646,55369.08762560198,54076.28479578273,17780268.710810725,973733444988.5442,323313970999996.44,5918584610.57895,54580.13139414041,0.025674958096954532,1.0008650119062177,68800
2025-08-06,64,54594.22293076244,-20.030505008643342,0.0016789105744390714,54611.87834146003,55348.8576369402,54056.144180740564,17780134.99324694,973337777030.7144,323192125706323.6,5918560797.925755,54559.715539531535,0.02568639505123478,1.0008670538418263,70500
2025-08-07,65,54574.04756315292,-20.014995570472063,0.0017142771969956144,54591.58673826477,55328.63695423075,54036.02037716741,17779913.90341095,972937352377.7478,323070363071614.6,5918536801.676604,54539.251729171956,0.02569748175794028,1.000870046480071,71800
2025-08-08,66,54553.890803012204,-19.99574496358974,0.0017545416650571466,54571.31048637704,55308.42964263198,54015.91704622753,17779609.620116334,972532491330.8938,322948705552200.2,5918512624.574459,54518.74641499073,0.02570823327074131,1.0008739495211438,71000
2025-08-11,67,54533.75622308311,-19.972944119100525,0.0017994518463437664,54551.053350573486,55288.23956396745,53995.837661275604,17779226.180599585,972123502031.8226,322827174463310.9,5918488269.319324,54498.20578488389,0.025718664055809755,1.000878723758713,71100
2025-08-12,68,54513.647212751996,-19.94677569630154,0.0018487667852230966,54530.81890407756,55268.07038540255,53975.7855160285,17778767.48326929,971710680787.7941,322705790028453.4,5918463738.569053,54477.635770422276,0.025728788015039597,1.0008843310876467,71900
2025-08-13,69,54493.56698593861,-19.917414474948224,0.0019022561435654145,54510.610536806846,55247.9255877196,53955.763732346015,17778237.29063058,971294312399.9264,322584571426447.6,5918439034.94015,54457.04205451635,0.025738618508247036,1.000890734506511,71600
2025-08-14,70,54473.51858861861,-19.885027723627278,0.001959699678662691,54490.43146323332,55227.808473215395,53935.775267644654,17777639.23234636,970874670492.6552,322463536836267.2,5918414161.008567,54436.43007901542,0.025748168374406286,1.000897898115551,70000
2025-08-18,71,54453.50490600018,-19.849775546240924,0.0020208867548896087,54470.28472988016,55207.72217324263,53915.8229219667,17776976.808403354,970452017842.852,322342703479813.25,5918389119.31048,54415.80505222212,0.02575744995197292,1.0009057871107845,70000
2025-08-19,72,54433.5286693752,-19.811811208330994,0.0020856158861482024,54450.17322247639,55187.66965541549,53895.90934472502,17776253.392353736,970026606707.1874,322222087662742.0,5918363912.34307,54395.17195630568,0.025766475098342914,1.0009143677747678,70500
2025-08-20,73,54413.592462662986,-19.77128144488437,0.0021536943064091665,54430.09967278895,55167.653730497645,53876.03704114204,17775472.234609466,969598679146.6934,322101704813456.06,5918338542.565278,54374.53555460042,0.025775255208492092,1.0009236074645163,70600
2025-08-21,74,54393.698728663905,-19.728326750993386,0.0022249375660382473,54410.06666515031,55147.67705898998,53856.2083784004,17774636.465767052,969168467347.5226,321981569520361.6,5918313012.398552,54353.90039877768,0.025783801232837647,1.0009334745970193,70600
2025-08-22,75,54373.84977503848,-19.68308165670808,0.002299169151741748,54390.076642698434,55127.74215743373,53836.42559152104,17773749.099945936,968736193937.149,321861695567486.1,5918287324.227575,54333.27083588191,0.025792123694360587,1.0009439386327272,71500
2025-08-25,76,54354.04778002658,-19.63567498720717,0.0023762201282846868,54370.13191334442,55107.85140444381,53816.69078898353,17772813.03812446,968302072295.364,321742095968543.2,5918261480.400984,54312.65101522303,0.025800232705025385,1.0009549700573475,70300
2025-08-26,77,54334.29479792028,-19.586230109354368,0.0024559288002471355,54350.23465548224,55088.00704648614,53797.00595810216,17771831.071460806,967866306859.5212,321622782999526.75,5918235483.232063,54292.04489511897,0.025808137981530737,1.0009665403622472,70600
2025-08-27,78,54314.59276430297,-19.534865165591313,0.0025381403923211004,54330.38692345398,55068.21120341147,53777.372970170705,17770805.88458755,967429093423.6252,321503768229909.06,5918209334.99943,54271.456249483366,0.025815848860423304,1.0009786220237211,69600
2025-08-28,79,54294.94350106643,-19.481693296036013,0.0026227067467390064,54310.590652782696,55048.465873757916,53757.79358538741,17769740.058870774,966990619430.9269,321385062552513.7,5918183037.947698,54250.88867425505,0.02582337431260421,1.000991188481356,69700
2025-08-29,80,54275.34872121679,-19.4268228495671,0.0027094860366109128,54290.847665184796,55028.77293983324,53738.26945757131,17768636.07562574,966551064259.7644,321266676212128.5,5918156594.288129,54230.34559366653,0.0258307229572564,1.0010042141156907,67600
2025-09-01,81,54255.81003347981,-19.37035758460458,0.0027983424940553406,54271.15967337255,55009.13417258726,53718.80213868027,17767496.319282386,966110599502.4421,321148618832920.44,5918130006.199266,54209.83026634981,0.0258379030752192,1.0010176742253498,69100
2025-09-02,82,54236.32894671479,-19.3123968602682,0.0028891461520761663,54251.528285656794,54989.5512362843,53699.39308314002,17766323.08049581,965669389237.058,321030899444709.25,5918103275.827554,54189.34579127893,0.025844922621834986,1.001031545003804,69800
2025-09-03,83,54216.90687414633,-19.25303581849247,0.00298177259925813,54231.955010359365,54970.025692984804,53680.043651993576,17765118.559196774,965227590292.1311,320913526508154.5,5918076405.287935,54168.89511354872,0.025851789239291312,1.0010458035158927,70100
2025-09-04,84,54197.545137422334,-19.1923655576495,0.0030761027464767526,54212.44126004423,54950.55900684495,53660.75511687921,17763884.86757894,964785352504.0337,320796507938906.0,5918049396.664444,54148.48102999049,0.025858510268480805,1.0010604276742252,69500
2025-09-05,85,54178.24497050618,-19.13047329819078,0.003172022604819448,54192.988355575486,54931.15254824226,53641.528663845034,17762624.033020154,964342818967.1974,320679851130765.6,5918022252.010774,54128.106194625485,0.025865092760399604,1.001075396215564,70100
2025-09-08,86,54159.00752341058,-19.06744254076825,0.0032694230740192565,54173.597530010215,54911.80759773494,53622.3653970076,17761338.000935663,963900126277.1257,320563562977905.3,5917994973.350838,54107.77312395758,0.025871543487104305,1.0010906886772775,71500
2025-09-09,87,54139.833865780194,-19.00335321728159,0.003368199740750165,54154.26993233353,54892.52534986245,53603.2663420616,17760028.63756133,963457404766.2515,320447649896183.2,5917967562.679313,54087.484202107036,0.025877868952246058,1.0011062853739368,72600
2025-09-10,88,54120.72499032961,-18.938281835211153,0.003468252686238474,54135.00663104287,54873.3069167938,53584.23244964727,17758697.73266645,963014778732.7236,320332117843598.25,5917940021.962168,54067.2416857874,0.02588407540119974,1.0011221673741262,73400
2025-09-11,89,54101.681816143115,-18.872301615645885,0.0035694863025549917,54115.808617588045,54854.15333183057,53565.264598581714,17757347.002194777,962572366662.1765,320216972339921.2,5917912353.13718,54047.04770912801,0.025890168830805024,1.0011383164775185,75400
2025-09-12,90,54082.70519184222,-18.805482625301753,0.0036718091172094763,54096.67680967357,54835.06555277049,53546.36359896032,17755978.090834018,962130281442.6268,320102218485536.75,5917884558.114442,54026.9042883448,0.02589615499873549,1.0011547151922664,76500
2025-09-15,91,54063.79589862641,-18.737891902893953,0.0037751336254825824,54077.61205442861,54816.04446513756,53527.5301951334,17754592.5745139,961688630572.6038,319987860979532.0,5917856638.776849,54006.813326262105,0.025902039432510994,1.001171346712747,79400
2025-09-16,92,54044.95465319274,-18.669593580118185,0.003879376130099081,54058.61513145091,54797.09088528437,53508.76506856399,17753191.96283257,961247516362.6211,319873904137062.1,5917828596.98058,53986.776616688665,0.025907827438167816,1.001188194897696,78200
2025-09-17,93,54026.182110539216,-18.600648997529042,0.003984456587887646,54039.686755729446,54778.205563371805,53490.0688405713,17751777.701412387,960807036130.1245,319760351906024.5,5917800434.555568,53966.795848650756,0.025913524108600528,1.0012052442487562,80500
2025-09-18,94,54007.47886665687,-18.53111681557445,0.004090298462993365,54020.82758045111,54759.389186231194,53471.442074964965,17750351.174185548,960367282388.0842,319647207883069.75,5917772153.305948,53946.87261048583,0.025919134331588673,1.0012224798894647,79700
2025-09-19,95,53988.845461115125,-18.46105312101958,0.004196828586352265,54002.03819969618,54740.642380113844,53452.885280574454,17748913.705610648,959928343027.3579,319534475328977.5,5917743755.010512,53927.00839379988,0.025924662797520877,1.001239887544696,83500
2025-09-22,96,53970.28237954473,-18.390511528990043,0.004303977021084551,53983.31915102717,54721.96571333232,53434.39891367809,17747466.56282124,959490301492.9758,319422157183423.1,5917715241.423136,53907.20459729189,0.02593011400682843,1.0012574535205743,84700
2025-09-23,97,53951.79005602273,-18.319543280815783,0.004411676933531804,53964.670917975505,54703.35969879804,53415.98338033576,17746010.957707003,959053236954.4899,319310256079159.8,5917686614.273205,53887.46253044882,0.025935492277139767,1.001275164684868,85400
2025-09-24,98,53933.36887536302,-18.248197337923315,0.0045198644696263085,53946.093932429896,54684.82479645917,53397.63903862922,17744548.04892963,958617224470.5718,319198774355640.4,5917657875.266031,53867.7834171144,0.02594080175016683,1.00129300844787,86100
2025-09-25,99,53915.01917531671,-18.176520471915342,0.004628478636371891,53927.58857693069,54666.36141564295,53379.36620081371,17743078.943874136,958182335147.9844,319087714072101.25,5917629026.083256,53848.16839893532,0.025946046398333755,1.0013109727437703,83300
2025-09-26,100,53896.74124868564,-18.104557351034767,0.0047374611881550385,53909.155186873875,54647.96991730612,53361.165135384625,17741604.700537078,957748636295.0881,318977077020130.0,5917600068.383243,53828.618538688046,0.025951230031157922,1.0013290460125255,84200
2025-09-29,101,53878.53534535259,-18.0323506231662,0.004846756517701792,53890.794052628175,54629.65061619724,53343.036069062364,17740126.329353336,957316191570.0632,318866864735737.56,5917571003.801466,53809.13482348978,0.025956356301392952,1.001347217182219,83900
2025-09-30,102,53860.40167423157,-17.959940995526928,0.004956311551438428,53872.50542156902,54611.40378293417,53324.979188698984,17738644.794962555,956885061123.9462,318757078510954.4,5917541833.950888,53789.7181678968,0.025961428710942834,1.00136547565192,86000
2025-10-01,103,53842.34040514126,-17.887367311219784,0.005066075649037584,53854.2895000323,54593.229646000145,53306.99464310936,17737161.017917167,956455301738.692,318647719404969.5,5917512560.422326,53770.36941689356,0.02596645061655593,1.0013838112750264,89000
2025-10-02,104,53824.35167060452,-17.81466662275613,0.0051760005070033005,53836.14645519136,54575.12839366171,53289.08254483013,17735675.87633324,956026966960.3838,318538788254830.8,5917483184.784817,53751.08934877586,0.02597142523530731,1.001402214343098,94400
2025-10-10,105,53806.43556757721,-17.741874262669192,0.005286040066097793,53818.076416860145,54557.10017581137,53271.24297180917,17734190.207485583,955600107227.7252,318430285685723.56,5917453708.585963,53731.87867793114,0.025976355649877495,1.001420675570168,93300
2025-10-13,106,53788.59215910874,-17.669023911391015,0.005396150422424792,53800.07947922534,54539.14510573802,53253.47596902838,17732704.80934876,955174769995.9769,318322212120843.44,5917424133.352285,53712.73805751934,0.025981244813635312,1.001439186077529,91600
2025-10-14,107,53770.82147593715,-17.596147662478398,0.005506289742002353,53782.1557025103,54521.26326182788,53235.781550062195,17731220.44208564,954750999856.5007,318214567790880.4,5917394460.589553,53693.66808205711,0.025986095555532284,1.0014577373789828,95000
2025-10-15,108,53753.123518021224,-17.52327608527384,0.005616418178749687,53764.30511457347,54503.454689198654,53218.15969857461,17729737.82948485,954328838652.0044,318107352743128.06,5917364691.783118,53674.669289908736,0.02599091058481571,1.0014763213665527,97700
2025-10-16,109,53735.498256012215,-17.450438285166435,0.005726497795626312,53746.527712443756,54485.719401269474,53200.61036975686,17728257.660348333,953908325587.6545,318000566850233.6,5917334828.398239,53655.74216568647,0.025995692495567213,1.0014949302966407,97900
2025-10-17,110,53717.945632667266,-17.377661961498124,0.005836492488900613,53728.823463795285,54468.05738126902,53183.13349170823,17726780.58983118,953489497338.1934,317894209818601.75,5917304871.880395,53636.887142563435,0.026000443771073377,1.001513556776629,98100
2025-10-20,111,53700.465564207,-17.304973463261756,0.005946367915305853,53711.19230836404,54450.468583684386,53165.728966762064,17725307.240734402,953072388151.1724,317788281196465.6,5917274823.655596,53618.10460450179,0.026005166788034648,1.0015321937519102,97500
2025-10-21,112,53683.05794161925,-17.232397842624895,0.006056091422093728,53693.63415930828,54432.95293565265,53148.39667275917,17723838.204752762,952657029946.4542,317682780381639.0,5917244685.130687,53599.39488839895,0.026009863820618734,1.0015508344933397,98600
2025-10-22,113,53665.72263191119,-17.159958906410644,0.0061656319797534775,53676.148904515365,54415.51033829768,53131.136464270596,17722374.043678418,952243452412.072,317577706628960.25,5917214457.693644,53580.75828615472,0.02601453704436412,1.0015694725851008,96500
