Date,Step,종가_pred,대비_pred,등락률_pred,시가_pred,고가_pred,저가_pred,거래량_pred,거래대금_pred,시가총액_pred,상장주식수_pred,종가_actual
2025-06-18,29,56902.33159149439,36.62065960147076,0.09000856709589766,56883.4433340169,57594.1380743936,56326.96805448086,17644870.140353885,1011345026057.1553,336877055291455.5,5919809156.96808,59200.0
2025-06-19,30,56938.666062488875,36.33447099449147,0.08960843512908423,56920.245218660486,57630.74065744968,56363.18585833156,17642748.522311658,1011959814465.7407,337094851199296.75,5919825027.463948,59500.0
2025-06-20,31,56974.717225845736,36.05116335686141,0.08921178129503549,56956.75888467614,57667.0566248852,56399.12144630772,17640670.288185257,1012570669566.7878,337310992676678.44,5919841548.99242,58000.0
2025-06-23,32,57010.48793129274,35.77070544700784,0.08881857502254276,56992.987243728916,57703.0888908878,56434.77764742524,17638635.603895407,1013177673110.739,337525496089892.9,5919858710.268647,60500.0
2025-06-24,33,57045.98099708531,35.49306579257397,0.08842878376113439,57028.93317358106,57738.84032902921,56470.15726250522,17636644.36416842,1013780889236.3416,337738377629046.75,5919876500.165211,61300.0
2025-06-25,34,57081.19920998952,35.21821290421137,0.0880423738178624,57064.59951868965,57774.31377526572,56505.26306306342,17634696.28959119,1014380370482.4647,337949653306753.6,5919894907.708017,60200.0
2025-06-26,35,57116.14532540272,34.94611541321403,0.08765931090104528,57099.98909073089,57809.51203002867,56540.0977907171,17632790.989874635,1014976161710.3342,338159338958031.25,5919913922.072977,60800.0
2025-06-27,36,57150.82206756224,34.67674215952677,0.08727956047279628,57135.10466907498,57844.437859719925,56574.6641569276,17630928.00507865,1015568302662.8944,338367450240975.25,5919933532.583212,59800.0
2025-06-30,37,57185.23212980973,34.41006224749451,0.08690308797708113,57169.94900122696,57879.093997817414,56608.964842960304,17629106.832465086,1016156829635.3062,338574002637929.3,5919953728.706605,60200.0
2025-07-01,38,57219.37817489072,34.146045080986525,0.08652985898721965,57204.52480324357,57913.483145724975,56643.00249998477,17627326.943976138,1016741776565.576,338779011456971.75,5919974500.053592,60800.0
2025-07-02,39,57253.26283527493,33.88466038420886,0.08615983929953752,57238.834760133424,57947.60797345374,56676.77974926488,17625587.797602102,1017323175747.1744,338982491833597.44,5919995836.37511,63800.0
2025-07-03,40,57286.88871348918,33.62587821425397,0.08579299499354609,57272.881526244055,57981.47112019213,56710.299182405965,17623888.84476177,1017901058294.9662,339184458732520.5,5920017727.560659,63300.0
2025-07-04,41,57320.258382456566,33.36966896739334,0.08542929246890085,57306.66772563943,58015.075194801706,56743.56336163773,17622229.53508474,1018475454450.322,339384926949545.25,5920040163.636446,61700.0
2025-07-07,42,57353.374385838426,33.116003381864104,0.08506869846817233,57340.19595246937,58048.42277626306,56776.57482011899,17620609.31949908,1019046393781.3191,339583911113474.6,5920063134.763584,61400.0
2025-07-08,43,57386.239238376766,32.86485253834569,0.08471118009028666,57373.46877133222,58081.51641408779,56809.33606225517,17619027.652213585,1019613905314.461,339781425688034.1,5920086631.236347,60400.0
2025-07-09,44,57418.85542623517,32.61618785840771,0.0843567047969418,57406.48871763198,58114.35862870666,56841.84956402267,17617483.991981216,1020178017621.8364,339977484973797.1,5920110643.480452,61000.0
2025-07-10,45,57451.22540733773,32.36998110257166,0.08400524041613733,57439.25829792972,58146.95191184101,56874.117773296304,17615977.802891918,1020738758879.0493,340172103110103.9,5920135162.051377,62600.0
2025-07-11,46,57483.35161170488,32.126204367148986,0.08365675514216053,57471.77999029049,58179.2987268616,56906.14311017731,17614508.55486114,1021296156904.2362,340365294076967.44,5920160177.632712,62500.0
2025-07-14,47,57515.236441786095,31.884830081219587,0.08331121753458715,57504.05624462534,58211.40150913794,56937.92796732031,17613075.72391851,1021850239184.5865,340557071696963.75,5920185681.034524,63700.0
2025-07-15,48,57546.8822727889,31.645831002808944,0.08296859651556066,57536.08948302915,58243.26266638005,56969.474710258306,17611678.7923676,1022401032894.8284,340747449637102.75,5920211663.1917515,64700.0
2025-07-16,49,57578.291453004495,31.40918021559052,0.08262886136723546,57567.88210011388,58274.88457897374,57000.78567772487,17610317.248861343,1022948564910.3486,340936441410680.6,5920238115.162624,66700.0
2025-07-17,50,57609.46630412911,31.174851124622517,0.08229198172751206,57599.436463338,58306.26960031042,57031.8631819733,17608990.588424034,1023492861816.9233,341124060379109.9,5920265028.127094,67100.0
2025-07-18,51,57640.409121582394,30.942817453281048,0.08195792758741338,57630.754913331395,58337.420057112,57062.70950909248,17607698.312435873,1024033949918.0483,341310319753730.5,5920292393.385295,67800.0
2025-07-21,52,57671.1221748211,30.713053238716082,0.08162666928600104,57661.83976421681,58368.33824975118,57093.326919319115,17606439.928598,1024571855240.9218,341495232597597.8,5920320202.356017,66000.0
2025-07-22,53,57701.6077076498,30.48553282869481,0.08129817750739798,57692.69330392677,58399.02645256738,57123.71764734647,17605214.950880446,1025106603541.306,341678811827250.56,5920348446.575205,66400.0
2025-07-23,54,57731.86793852726,30.26023087746709,0.08097242327603849,57723.317794517105,58429.48691417868,57153.88390262951,17604022.899462957,1025638220307.8335,341861070214456.9,5920377117.694468,66000.0
2025-07-24,55,57761.905060869605,30.03712234234437,0.08064937795322424,57753.71547247627,58459.72185778967,57183.82786968632,17602863.300668772,1026166730765.7802,342042020387940.25,5920406207.479616,65900.0
2025-07-25,56,57791.72124334939,29.816182479782736,0.08032901323274166,57783.888549031195,58489.73348149558,57213.551708396095,17601735.68689605,1026692159880.598,342221674835083.4,5920435707.809212,70400.0
2025-07-28,57,57821.31863019126,29.597386841870655,0.0800113011370267,57813.839210449136,58519.52395858243,57243.057554293315,17600639.59654748,1027214532361.246,342400045903612.2,5920465610.673136,70600.0
2025-07-29,58,57850.699341464,29.38071127274672,0.07969621401332994,57843.56961833598,58549.095437823664,57272.34751885854,17599574.573958255,1027733872663.3132,342577145803259.6,5920495908.171177,72600.0
2025-07-30,59,57879.86547336904,29.166131905048513,0.07938372452973308,57873.081909931025,58578.450043773104,57301.42368980567,17598540.169324446,1028250204992.0901,342752986607408.5,5920526592.511637,71400.0
2025-07-31,60,57908.819098525324,28.953625156284755,0.07907380567110911,57902.3781983979,58607.58987705418,57330.28813136555,17597535.938631445,1028763553305.5432,342927580254714.75,5920557656.009949,68900.0
2025-08-01,61,57937.562266250825,28.74316772551496,0.07876643073561196,57931.4605731121,58636.51701464581,57358.942884566364,17596561.443582464,1029273941317.1985,343100938550711.0,5920589091.087321,69700.0
2025-08-04,62,57966.09700284067,28.534736589843117,0.07846157333072257,57960.33109994505,58665.23351016464,57387.38996751038,17595616.251528043,1029781392499.0056,343273073169390.7,5920620890.269391,69900.0
2025-08-05,63,57994.42531184169,28.32830900102935,0.07815920736955406,57988.99182154464,58693.74139414393,57415.63137564758,17594699.935395878,1030285930084.1338,343443995654772.44,5920653046.184896,68800.0
2025-08-06,64,58022.5491743239,28.12386248221291,0.0778593070672251,58017.444757612306,58722.042674309014,57443.6690820457,17593812.07362153,1030787577069.7312,343613717422446.4,5920685551.564366,70500.0
2025-08-07,65,58050.47054914849,27.92137482458865,0.07756184693721657,58045.69190517689,58750.139335849424,57471.50503765726,17592952.250079706,1031286356219.6312,343782249761100.56,5920718399.238827,71800.0
2025-08-08,66,58078.19137323246,27.720824083973223,0.07726680178752865,58073.735238864996,58778.033341687624,57499.141171583055,17592120.05401694,1031782290067.0708,343949603834029.3,5920751582.13852,71000.0
2025-08-11,67,58105.71356181035,27.522188577892774,0.07697414671761549,58101.576711168105,58805.726632744554,57526.57939133265,17591315.079984203,1032275400917.3038,344115790680623.6,5920785093.291646,71100.0
2025-08-12,68,58133.039008692496,27.325446882159024,0.07668385711442616,58129.21825270654,58833.22112820193,57553.82158308165,17590536.927770898,1032765710850.2378,344280821217842.6,5920818925.823111,71900.0
2025-08-13,69,58160.169586520235,27.13057782774437,0.07639590864908641,58156.66177249005,58860.51872576127,57580.869611925766,17589785.20233971,1033253241723.0193,344444706241667.7,5920853072.953298,71600.0
2025-08-14,70,58187.10714701809,26.937560497854786,0.07611027727365371,58183.909158175346,58887.621301899904,57607.725322131904,17589059.51376161,1033738015172.5692,344607456428538.9,5920887527.996853,70000.0
2025-08-18,71,58213.85352124268,26.746374224586855,0.07582693921737538,58210.96227632047,58914.530712123706,57634.39053738609,17588359.477152683,1034220052618.1321,344769082336773.5,5920922284.36148,70000.0
2025-08-19,72,58240.41051982894,26.55699858627524,0.07554587098389098,58237.822972636,58941.24879121692,57660.8670610385,17587684.712610286,1034699375263.7177,344929594407968.25,5920957335.546758,70500.0
2025-08-20,73,58266.77993323296,26.36941340402488,0.07526704934723849,58264.493072233396,58967.77735348883,57687.15667634538,17587034.845151752,1035176004100.6149,345089002968383.2,5920992675.142968,70600.0
2025-08-21,74,58292.96353197203,26.183598739073584,0.07499045134910887,58290.97437987004,58994.11819301741,57713.26114670808,17586409.504652563,1035649959909.8092,345247318230309.56,5921028296.829939,71400.0
2025-08-22,75,58318.96306686193,25.99953488989915,0.07471605429551142,58317.26868019147,59020.27308389012,57739.1822159092,17585808.325785592,1036121263264.3643,345404550293421.2,5921064194.375899,71500.0
2025-08-25,76,58344.78026925108,25.817202389158222,0.07444383575353086,58343.3777379707,59046.243780441684,57764.921608345845,17585230.94796104,1036589934531.7993,345560709146109.1,5921100361.636356,70300.0
2025-08-26,77,58370.41685125198,25.636582000903825,0.07417377354818089,58369.30329834454,59072.03201748901,57790.48102926007,17584677.01526763,1037055993876.4446,345715804666799.9,5921136792.552977,70600.0
2025-08-27,78,58395.87450596978,25.45765471779718,0.07390584575937376,58395.047087047045,59097.639510563255,57815.86216496644,17584146.17641397,1037519461261.762,345869846625258.0,5921173481.152489,69600.0
2025-08-28,79,58421.15490772807,25.280401758290093,0.07364003071875014,58420.610810640166,59123.06795613901,57841.06668307688,17583638.084670812,1037980356452.6239,346022844683872.7,5921210421.545594,69700.0
2025-08-29,80,58446.259712292056,25.104804563988676,0.07337630700683206,58445.99615674154,59148.31903186081,57866.096232722855,17583152.397813804,1038438699017.5581,346174808398929.06,5921247607.925898,67600.0
2025-09-01,81,58471.19055708875,24.930844796703962,0.07311465344976287,58471.20479424962,59173.39439676678,57890.95244477471,17582688.77806758,1038894508331.0128,346325747221863.25,5921285034.568845,69100.0
2025-09-02,82,58495.94906142478,24.758504336033564,0.07285504911665686,58496.23837356592,59198.2956915096,57915.636932058434,17582246.892049924,1039347803575.5494,346475670500503.06,5921322695.830676,69800.0
2025-09-03,83,58520.53682670132,24.58776527654531,0.072597473316383,58521.09852681468,59223.02453857481,57940.15128956978,17581826.410716902,1039798603744.03,346624587480293.0,5921360586.147393,70100.0
2025-09-04,84,58544.95543662658,24.4186099252701,0.07234190559497966,58545.78686805977,59247.58254249643,57964.49709468578,17581427.009308264,1040246927641.7484,346772507305505.0,5921398700.033739,69500.0
2025-09-05,85,58569.206457425666,24.251020799078372,0.07208832573262769,58570.304993519036,59271.97129006999,57988.675907373676,17581048.367294163,1040692793888.5704,346919439020433.9,5921437032.08219,70100.0
2025-09-08,86,58593.29143804766,24.08498062199457,0.07183671374067924,58594.654481776015,59296.19235056291,58012.68927039729,17580690.168322533,1041136220921.067,347065391570578.3,5921475576.961959,71500.0
2025-09-09,87,58617.21191037068,23.92047232302779,0.07158704985941533,58618.83689398898,59320.24727592238,58036.53870952097,17580352.100166053,1041577226994.5424,347210373803808.25,5921514329.418015,72600.0
2025-09-10,88,58640.96938940393,23.75747903326423,0.07133931455467923,58642.853774097675,59344.137600980735,58060.22573371096,17580033.854671113,1042015830185.1208,347354394471517.06,5921553284.270109,73400.0
2025-09-11,89,58664.56537348762,23.595984083690762,0.07109348851549813,58666.706649027255,59367.86484365822,58083.751835334355,17579735.127706733,1042452048391.7662,347497462229760.3,5921592436.411819,75400.0
2025-09-12,90,58688.00134449024,23.435971002629156,0.07084955265133552,58690.39702888996,59391.43050516339,58107.118490355664,17579455.61911421,1042885899338.301,347639585640380.6,5921631780.8096,76500.0
2025-09-15,91,58711.27876800379,23.277423513540082,0.07060748808965833,58713.92640718418,59414.83607019111,58130.327158531,17579195.032656945,1043317400575.3403,347780773172119.4,5921671312.50185,79400.0
2025-09-16,92,58734.399093536114,23.12032553233818,0.07036727617286198,58737.29626099137,59438.08300711802,58153.37928359985,17578953.075971946,1043746569482.3093,347921033201713.75,5921711026.597989,78200.0
2025-09-17,93,58757.36375470146,22.96466116534752,0.07012889845615544,58760.50805117017,59461.17276819572,58176.27629347454,17578729.46052088,1044173423269.3197,348060374014981.75,5921750918.277544,80500.0
2025-09-18,94,58780.1741694082,22.810414706746467,0.06989233670463735,58783.56322254856,59484.10678974162,58199.01960042747,17578523.90154246,1044597978979.13,348198803807892.9,5921790982.789249,79700.0
2025-09-19,95,58802.831740044756,22.657570636555686,0.0696575728911275,58806.46320411338,59506.88649232738,58221.61060127591,17578336.118004885,1045020253488.9956,348336330687627.0,5921831215.45016,83500.0
2025-09-22,96,58825.337853662764,22.50611361800672,0.06942458919323813,58829.20940919777,59529.513280965126,58244.050677564745,17578165.832559463,1045440263512.5671,348472962673619.1,5921871611.644769,84700.0
2025-09-23,97,58847.69388215861,22.35602849584738,0.06919336799157239,58851.80323566613,59551.98854529145,58266.341195746834,17578012.771493845,1045858025601.688,348608707698593.1,5921912166.824144,85400.0
2025-09-24,98,58869.90118245217,22.207300293572228,0.06896389186656537,58874.2460660971,59574.31365974908,58288.48350736135,17577876.664686993,1046273556148.2601,348743573609581.1,5921952876.505071,86100.0
2025-09-25,99,58891.96109666383,22.059914211669064,0.06873614359661784,58896.539267964035,59596.48998376641,58310.47894920981,17577757.245563872,1046686871386.0094,348877568168931.8,5921993736.269203,83300.0
2025-09-26,100,58913.87495228903,21.913855625203194,0.06851010615540476,58918.684193813504,59618.51886193481,58332.32884353002,17577654.2510512,1047097987392.2894,349010699055306.0,5922034741.762234,84200.0
2025-09-29,101,58935.644062370935,21.769110081911816,0.06828576270978526,58940.68218144144,59640.40162418384,58354.034498167915,17577567.421533283,1047506920089.8154,349142973864660.2,5922075888.693065,83900.0
2025-09-30,102,58957.269725670914,21.62566329998621,0.06806309661736365,58962.53455406735,59662.139585954246,58375.59720674732,17577496.500808768,1047913685248.4144,349274400111218.44,5922117172.832995,86000.0
2025-10-01,103,58978.75322683688,21.483501165971386,0.06784209142410091,58984.24262050626,59683.73404836898,58397.01824883764,17577441.236047838,1048318298486.7319,349404985228432.06,5922158590.014918,89000.0
2025-10-02,104,59000.09583656973,21.34260973285704,0.06762273086233095,59005.80767533859,59705.186298402,58418.29889011952,17577401.377749797,1048720775273.9249,349534736569928.06,5922200136.132524,94400.0
2025-10-10,105,59021.29881178767,21.202975217942747,0.06740499884827833,59027.23099907809,59726.49760904518,58439.44038254849,17577376.679701485,1049121130931.3455,349663661410445.9,5922241807.139515,93300.0
2025-10-13,106,59042.3633957885,21.06458400083947,0.06718887947992913,59048.513858337596,59747.669239473056,58460.44396451663,17577366.898935873,1049519380634.188,349791766946762.75,5922283599.048836,91600.0
2025-10-14,107,59063.290818410176,20.92742262167955,0.06697435703506116,59069.65750599278,59768.702435205676,58481.31086101226,17577371.795691118,1049915539413.1113,349919060298608.25,5922325507.931903,95000.0
2025-10-15,108,59084.08229618908,20.791477778900724,0.0667614159687484,59090.66318134411,59789.59842826941,58502.04228377776,17577391.133370712,1050309622155.8776,350045548509567.1,5922367529.917852,97700.0
2025-10-16,109,59104.73903251661,20.65673632752809,0.0665500409114832,59111.532110276574,59810.358437355826,58522.63943146536,17577424.678503547,1050701643608.9364,350171238547971.7,5922409661.192794,97900.0
2025-10-17,110,59125.2622177938,20.5231852771855,0.06634021666698531,59132.265505417614,59830.98366797863,58543.10348979112,17577472.20070458,1051091618378.9956,350296137307783.3,5922451897.999072,98100.0
2025-10-20,111,59145.65302958413,20.39081179033523,0.06613192821022551,59152.86456629315,59851.47531262881,58563.435631687105,17577533.472635943,1051479560934.5759,350420251609463.25,5922494236.6345415,97500.0
2025-10-21,112,59165.9126327643,20.259603180177617,0.06592516068524801,59173.330479481716,59871.83455092769,58583.63701745153,17577608.269969102,1051865485607.5693,350543588200832.7,5922536673.451846,98600.0
2025-10-22,113,59186.04217967345,20.129546909154936,0.06571989940326906,59193.66441876667,59892.062549778355,58603.70879489729,17577696.371346593,1052249406594.7451,350666153757922.75,5922579204.857713,96500.0
2025-10-23,114,59206.042810260245,20.00063058680261,0.06551612984049116,59213.867545286565,59912.160463515014,58623.65209949851,17577797.558345035,1052631337959.2648,350787954885813.75,5922621827.312246,98800.0
2025-10-24,115,59225.91565222855,19.872841968307323,0.06531383763652121,59233.941007683716,59932.1294340508,58643.46805453548,17577911.615437753,1053011293632.1436,350908998119465.0,5922664537.328242,102000.0
2025-10-27,116,59245.661821180984,19.746168952443593,0.06511300859191205,59253.88594225107,59951.970591023564,58663.15777123771,17578038.329958938,1053389287413.7483,351029289924533.9,5922707331.470501,99500.0
2025-10-28,117,59265.282420761025,19.620599580040032,0.06491362866674377,59273.70347307706,59971.68505194,58682.72234892536,17578177.492067106,1053765332975.2144,351148836698185.44,5922750206.355154,100500.0
2025-10-29,118,59284.778542793196,19.4961220321815,0.0647156839783134,59293.394712188994,59991.273922318105,58702.16287514886,17578328.894709878,1054139443859.9087,351267644769892.06,5922793158.648997,104100.0
2025-10-30,119,59304.15126742167,19.372724628483677,0.06451916079954922,59312.960759694426,60010.738295827716,58721.480425826914,17578492.333588716,1054511633484.816,351385720402223.4,5922836185.068834,107500.0
2025-10-31,120,59323.4016632471,19.250395825435742,0.0643240455568892,59332.40270392106,60030.079254429496,58740.67606538274,17578667.607124645,1054881915141.9768,351503069791626.6,5922879282.380826,111100.0
2025-11-03,121,59342.530787461845,19.129124214744063,0.06413032482864756,59351.72162155473,60049.29786851217,58759.75084687876,17578854.516423658,1055250301999.8376,351619699069197.6,5922922447.399848,104900.0
2025-11-04,122,59361.53968598359,19.008898521748886,0.06393798534324935,59370.91857777589,60068.395197028156,58778.705812149594,17579052.865242925,1055616807104.623,351735614301442.9,5922965676.988859,100600.0
2025-11-05,123,59380.42939358739,18.889707603798495,0.06374701397735838,59389.99462639439,60087.37228762754,58797.54199193356,17579262.459957346,1055981443381.6808,351850821491031.9,5923008968.058275,99200.0
2025-11-06,124,59399.20093403592,18.771540448532317,0.0635573977539865,59408.95080998268,60106.230176790385,58816.26040600241,17579483.109526843,1056344223636.831,351965326577540.4,5923052317.565351,97900.0
2025-11-07,125,59417.85532020834,18.65438617242607,0.06336912384090598,59427.78816000723,60124.96988995746,58834.8620632896,17579714.62546352,1056705160557.6752,352079135438184.75,5923095722.513568,100600.0
2025-11-10,126,59436.393554227514,18.538234019170584,0.06318217954895133,59446.50769695849,60143.592441659384,58853.34796201697,17579956.82179971,1057064266714.8892,352192253888547.8,5923139179.952039,103500.0
2025-11-11,127,59454.81662758569,18.423073358179106,0.06299655233015233,59465.11043047936,60162.098835644254,58871.71908981995,17580209.51505622,1057421554563.5454,352304687683295.3,5923182686.974904,103100.0
2025-11-12,128,59473.12552126877,18.308893683080935,0.06281222977628875,59483.59735949184,60180.49006500364,58889.97642387117,17580472.524210643,1057777036444.3259,352416442516884.3,5923226240.720751,102800.0
2025-11-13,129,59491.321205878834,18.195684610074107,0.06262919961691793,59501.969472322475,60198.767112297166,58908.12093100266,17580745.67066686,1058130724584.8394,352527524024262.5,5923269838.372028,97200.0
2025-11-14,130,59509.404641755515,18.083435876685524,0.06244744971815952,59520.227746825985,60216.93094967546,58926.15356782649,17581028.7782239,1058482631100.8146,352637937781559.8,5923313477.15448,100600.0
2025-11-17,131,59527.37677909562,17.97213734011272,0.06226696808063803,59538.373150507665,60234.98253900178,58944.07528085406,17581321.673046086,1058832767997.3547,352747689306770.8,5923357154.336574,97800.0
2025-11-18,132,59545.238558071454,17.861778975846544,0.06208774283818852,59556.40664064408,60252.92283197197,58961.88700661378,17581624.183633108,1059181147170.1396,352856784060429.3,5923400867.228945,96500.0
2025-11-19,133,59562.99090894759,17.752350876136614,0.061909762255990985,59574.32916440244,60270.75277023312,58979.589671767506,17581936.14079067,1059527780406.6398,352965227446274.75,5923444613.183845,100600.0
2025-11-20,134,59580.634752196434,17.643843248854562,0.0617330147294326,59592.14165895844,60288.473285500724,58997.184193225454,17582257.377601013,1059872679387.2754,353073024811910.8,5923488389.594596,94800.0
2025-11-21,135,59598.17099861223,17.53624641579658,0.06155748878214995,59609.84505161277,60306.085299674465,59014.67147825977,17582587.729394462,1060215855686.592,353180181449455.8,5923532193.895054,96700.0
2025-11-24,136,59615.60054942371,17.42955081148879,0.06138317306476959,59627.44025990621,60323.589724952566,59032.05242461678,17582927.033720944,1060557320774.4316,353286702596185.2,5923576023.559078,99300.0
2025-11-25,137,59632.92429640539,17.323746981689776,0.06121005635314303,59644.92819173321,60340.98746394474,59049.3279206277,17583275.13032206,1060897086017.0671,353392593435166.25,5923619876.100004,102800.0
2025-11-26,138,59650.14312198757,17.21882558217366,0.06103812754719007,59662.30974545423,60358.279409783834,59066.49884531825,17583631.861103244,1061235162678.3298,353497859095885.56,5923663749.070128,103500.0
2025-11-27,139,59667.25789936492,17.114777377364742,0.060867375669162005,59679.585810006676,60375.466446236074,59083.56606851676,17583997.07010648,1061571561920.7229,353602504654868.56,5923707640.060196,100500.0
2025-11-28,140,59684.26949260395,17.011593239026222,0.06069778986241614,59696.75726501446,60392.54944781003,59100.53045096109,17584370.603483073,1061906294806.5159,353706535136291.9,5923751546.698895,100800.0
2025-12-01,141,59701.17875674882,16.909264144879483,0.06052935938966697,59713.82498089639,60409.52927986422,59117.392844404174,17584752.309467454,1062239372298.864,353809955512587.6,5923795466.652362,103400.0
2025-12-02,142,59717.98653792622,16.807781177406508,0.060362073631790025,59730.78981897296,60426.40679871336,59134.15409171831,17585142.03835056,1062570805262.8611,353912770705041.3,5923839397.623682,104500.0
2025-12-03,143,59734.693673448885,16.70713552266049,0.06019592208658686,59747.65263157216,60443.18285173353,59150.81502699824,17585539.64245355,1062900604466.5979,354014985584382.25,5923883337.352409,105100.0
