Date,Step,종가_pred,대비_pred,등락률_pred,시가_pred,고가_pred,저가_pred,거래량_pred,거래대금_pred,시가총액_pred,상장주식수_pred,종가_actual
2026-01-15,171,59670.8876276722,6.435307979192217,0.04511795488962353,59681.64719378484,60396.60791642497,59079.123829803364,17928650.81261653,1082211908128.69,353735077076506.94,5925654224.396069,148900.0
2026-01-16,172,59677.21987515675,6.332247484549285,0.04495150476790885,59688.04674536046,60403.05260627761,59085.40628760683,17931650.023460105,1082508762107.0325,353774690318395.2,5925686539.548313,149300.0
2026-01-19,173,59683.45022891462,6.230353757878916,0.04478679461394361,59694.343093267766,60409.39403970455,59091.58737467345,17934637.267572887,1082802868470.7466,353813685315052.06,5925718676.465707,145200.0
2026-01-20,174,59689.57984609191,6.129617177294691,0.04462381159421666,59700.53741120391,60415.63338603075,59097.668244263186,17937612.412979648,1083094243446.5771,353852068945951.1,5925750634.649989,149500.0
2026-01-21,175,59695.609874254435,6.030028162526847,0.04446254290882909,59706.630863131366,60421.771804934564,59103.6500400665,17940575.331599403,1083382903283.5684,353889848035089.6,5925782413.633403,152300.0
2026-01-22,176,59701.54145142983,5.931577175403632,0.044302975792626625,59712.62460332075,60427.81044648962,59109.533896246605,17943525.899188057,1083668864250.7046,353927029351211.2,5925814012.978181,152100.0
2026-01-23,177,59707.375706150044,5.834254720213508,0.04414509751612425,59718.51977639427,60433.750451207074,59115.32093748223,17946463.995281354,1083952142634.5656,353963619608030.9,5925845432.276042,152100.0
2026-01-26,178,59713.11375749406,5.738051344020292,0.043988895386220944,59724.31751736946,60439.5929500782,59121.012279010625,17949389.503139067,1084232754737.1222,353999625464462.3,5925876671.14769,159500.0
2026-01-27,179,59718.75671513097,5.642957636915085,0.0438343567470417,59730.018951703154,60445.33906461729,59126.60902667087,17952302.309689473,1084510716873.4695,354035053524846.8,5925907729.242317,162400.0
2026-01-28,180,59724.305679363366,5.5489642324039465,0.0436814689807242,59735.62519533581,60450.989906904884,59132.112276947475,17955202.305474892,1084786045369.6989,354069910339185.25,5925938606.237118,160700.0
2026-01-29,181,59729.76174117116,5.456061807800111,0.04353021950846356,59741.137354736136,60456.5465796314,59137.52311701442,17958089.384596374,1085058756560.6671,354104202403372.3,5925969301.836803,160500.0
2026-01-30,182,59735.1259822555,5.364241084347682,0.0433805957909362,59746.55652694618,60462.01017614098,59142.84262477936,17960963.444660857,1085328866787.9663,354137936159431.8,5925999815.773128,150400.0
2026-02-02,183,59740.39947508302,5.273492827526539,0.043232585329154055,59751.88379962638,60467.381780475596,59148.07186892807,17963824.386728197,1085596392397.8492,354171117995754.7,5926030147.804412,167500.0
2026-02-03,184,59745.5832829305,5.183807847495942,0.04308617566537584,59757.12025110111,60472.66246741956,59153.211908969264,17966672.115257934,1085861349739.1731,354203754247339.1,5926060297.715081,169100.0
